Committee symbol,Lamas_code,settlement name,settlement name_Heb,settlement ID,BZB,Voters,Rejected,Accepted,אמת,ג,ודעם,ז,זכ,זן,זץ,טב,י,יז,ינ,יף,יק,כ,כי,כף,ל,מחל,מרצ,נ,נך,נץ,פה,ףז,צ,צן,ץ,ק,קך,קץ,רק,שס
2,3564,KOKHAV HASHAHAR,כוכב השחר,3564,1200,976,1,975,0,65,0,1,0,0,0,631,0,1,0,0,0,0,0,171,1,80,1,0,0,0,5,0,0,0,0,0,0,0,0,19
2,3565,RIMMONIM,רימונים,3565,510,353,2,351,9,3,0,0,0,0,1,43,0,0,0,0,0,0,0,22,30,195,1,0,0,0,39,0,0,0,0,1,0,0,0,7
5,3566,YAFIT,יפית,3566,159,105,1,104,4,0,0,0,0,0,4,14,0,1,0,0,0,0,0,5,1,50,1,0,0,0,17,1,0,0,0,0,0,0,0,6
19,3567,SAL'IT,סלעית,3567,738,613,0,613,63,2,0,0,0,0,3,15,0,1,0,0,0,0,0,3,16,67,48,0,0,0,395,0,0,0,0,0,0,0,0,0
9,3568,REHAN,ריחן,3568,198,151,1,150,10,0,1,0,0,0,1,18,0,0,0,0,0,0,0,8,8,37,6,0,0,0,60,0,0,0,0,1,0,0,0,0
9,3569,MEVO DOTAN,מבוא דותן,3569,280,192,0,192,1,0,0,0,0,0,0,34,0,0,0,0,0,0,0,38,9,82,1,0,0,0,19,0,0,0,0,0,0,0,0,8
19,3570,ARI'EL,אריאל,3570,15145,9724,88,9636,167,69,9,4,0,0,5,1085,2,23,0,0,2,0,0,390,2114,4236,61,4,2,0,1257,5,5,0,1,2,2,0,8,183
10,3571,SHAVE SHOMERON,שבי שומרון,3571,552,439,1,438,0,14,0,0,0,0,0,165,0,0,0,0,0,0,0,133,8,108,1,0,0,0,5,0,0,0,0,0,0,0,0,4
19,3572,KEFAR TAPPUAH,כפר תפוח,3572,606,496,0,496,1,14,0,1,0,0,0,190,0,0,0,0,0,0,0,141,1,123,0,0,0,0,1,0,0,0,0,0,0,0,0,24
2,3573,NEVE TSUF,נוה צוף,3573,755,596,0,596,1,6,1,0,0,0,1,342,0,1,0,0,0,0,0,105,2,112,2,0,0,0,10,0,0,0,0,0,0,0,0,13
2,3574,BET EL,בית אל,3574,3366,2746,7,2739,7,102,0,1,0,0,0,1850,0,1,0,0,0,0,0,365,1,338,2,0,0,0,12,1,0,0,0,0,0,0,0,59
2,3575,BET HORON,בית חורון,3575,816,673,0,673,13,10,0,0,0,0,2,312,0,0,0,0,0,0,0,49,16,206,2,0,0,0,39,0,0,0,0,0,0,0,0,24
2,3576,MIZPE YERIHO,מצפה יריחו,3576,1278,1014,3,1011,5,25,1,0,0,0,0,493,0,0,0,0,0,0,0,256,1,167,4,1,0,0,7,0,0,0,0,0,0,0,0,51
5,3578,SHADMOT MEHOLA,שדמות מחולה,3578,392,329,0,329,1,4,0,0,0,0,0,245,0,2,0,0,0,0,0,36,1,37,0,0,0,0,2,0,0,0,0,0,0,0,0,1
19,3579,ELON MORE,אלון מורה,3579,923,727,1,726,1,18,0,0,0,0,0,492,0,0,0,0,0,0,0,137,2,60,0,0,0,0,0,0,0,0,0,0,0,0,0,16
5,3598,ARGAMAN,ארגמן,3598,128,85,0,85,4,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,2,40,2,0,0,0,29,0,0,0,0,0,0,0,0,4
5,3599,MEHOLA,מחולה,3599,334,262,0,262,3,3,0,0,0,0,0,177,0,1,0,0,0,0,0,20,0,48,0,0,0,0,7,0,0,0,0,0,0,0,0,3
2,3601,QALYA,קליה,3601,313,221,2,219,18,3,1,0,0,0,0,13,0,1,0,0,0,0,0,3,16,38,4,0,0,0,120,0,1,0,0,0,0,0,0,1
2,3602,ROSH ZURIM,ראש צורים,3602,486,411,1,410,5,5,0,0,0,0,1,319,0,0,0,0,0,0,0,15,1,43,1,0,0,0,18,0,0,0,0,0,0,0,0,2
2,3603,HAR GILLO,הר גילה,3603,1002,782,1,781,43,3,2,0,0,0,2,76,0,2,2,0,0,0,0,39,49,315,15,0,0,0,186,0,0,0,1,0,0,0,1,45
2,3604,ALLON SHEVUT,אלון שבות,3604,2181,1644,3,1641,20,26,3,0,0,0,1,1161,0,1,0,0,0,0,0,87,10,248,11,0,1,0,59,1,1,2,0,0,0,0,1,8
5,3605,MASSU'A,משואה,3605,150,95,0,95,4,0,0,0,0,0,0,20,0,0,0,0,0,0,0,1,10,34,0,0,0,0,26,0,0,0,0,0,0,0,0,0
2,3606,GILGAL,גלגל,3606,152,89,1,88,5,0,0,1,0,0,1,3,0,0,0,0,0,0,0,4,8,29,5,0,0,0,30,0,0,0,0,0,0,0,0,2
2,3607,YITAV,"ייט""ב",3607,209,162,2,160,1,4,0,0,0,0,0,67,0,0,0,0,0,0,0,11,16,56,0,0,0,0,5,0,0,0,0,0,0,0,0,0
5,3608,MA'ALE EFRAYIM,מעלה אפרים,3608,1125,581,6,575,20,28,0,0,0,0,0,109,0,3,0,0,0,0,0,36,40,241,9,0,0,0,74,0,0,0,0,0,0,0,0,15
5,3609,HAMRA,חמרה,3609,136,88,1,87,10,1,0,0,0,0,2,2,0,0,0,0,0,0,0,4,3,32,0,0,0,0,33,0,0,0,0,0,0,0,0,0
2,3610,MIZPE SHALEM,מצפה שלם,3610,235,178,1,177,31,1,1,0,0,0,1,34,0,0,0,0,0,0,0,4,9,14,12,0,0,0,67,2,0,0,0,0,0,0,0,1
2,3611,QIRYAT ARBA,קרית ארבע,3611,4728,3371,15,3356,13,100,2,0,0,0,0,1078,2,1,0,0,0,0,0,778,110,1087,11,1,0,0,69,0,2,0,0,0,1,1,1,99
5,3612,BEQA'OT,בקעות,3612,139,108,0,108,6,0,0,0,0,0,2,10,0,0,0,0,0,0,0,0,3,38,0,1,0,0,44,0,0,0,0,0,0,0,1,3
5,3613,GITTIT,גיתית,3613,242,194,0,194,8,10,0,0,0,0,2,87,0,1,0,0,0,0,0,15,3,42,1,0,0,0,25,0,0,0,0,0,0,0,0,0
5,3614,MEKHORA,מכורה,3614,135,96,0,96,6,0,0,0,0,0,0,6,0,0,0,0,0,0,0,2,15,32,0,0,0,0,34,0,0,0,0,0,0,0,0,1
5,3615,PEZA'EL,פצאל,3615,238,195,0,195,13,0,0,0,0,0,3,25,0,0,0,0,0,0,0,7,8,72,4,0,0,0,62,1,0,0,0,0,0,0,0,0
2,3616,MA'ALE ADUMMIM,מעלה אדומים,3616,27911,19596,88,19508,515,305,14,10,6,0,14,2813,3,13,1,1,1,0,3,973,1431,9561,107,3,1,0,2270,6,9,0,2,5,3,3,9,1426
2,3617,OFRA,עופרה,3617,1879,1445,2,1443,4,8,1,0,0,0,1,986,0,0,0,0,0,0,0,152,3,248,1,0,0,0,27,0,0,0,0,0,0,0,1,11
2,3618,EL'AZAR,אלעזר,3618,1463,1140,0,1140,14,9,1,1,0,0,0,759,0,0,0,0,0,0,0,89,7,219,0,0,0,0,30,0,1,0,0,0,0,0,0,10
5,3619,RO'I,רועי,3619,133,92,1,91,11,0,0,0,0,0,4,3,0,0,0,0,0,0,0,1,4,28,1,0,0,0,39,0,0,0,0,0,0,0,0,0
19,3637,MA'ALE SHOMERON,מעלה שומרון,3637,585,448,2,446,11,5,0,1,0,0,0,141,0,0,0,0,0,0,0,38,22,184,2,0,0,0,28,0,0,0,0,0,0,0,0,14
2,3638,KEFAR ADUMMIM,כפר אדומים,3638,2526,1913,4,1909,86,7,2,2,0,0,6,812,0,0,0,0,0,0,0,81,51,512,21,0,0,0,311,0,3,0,0,0,0,0,0,15
2,3639,WERED YERIHO,ורד יריחו,3639,232,181,1,180,12,1,0,0,0,0,0,11,0,1,0,0,0,0,0,13,9,84,3,0,0,0,43,0,0,0,0,0,0,0,0,3
19,3640,QARNE SHOMERON,קרני שומרון,3640,5384,4045,12,4033,50,67,0,0,0,0,5,1735,1,7,1,1,0,0,0,430,181,1201,18,0,0,0,201,2,0,0,1,1,1,0,2,128
2,3641,SHILO,שילה,3641,1935,1553,1,1552,2,39,0,0,0,0,1,879,0,1,0,0,0,0,0,412,0,176,3,0,0,0,10,0,0,0,0,0,0,0,0,29
9,3643,HINNANIT,חיננית,3643,773,582,4,578,9,4,0,0,0,0,0,259,0,0,0,0,0,0,0,39,82,151,0,0,0,0,22,0,0,0,0,0,0,0,0,12
2,3644,GIV'ON HAHADASHA,גבעון החדשה,3644,1018,705,7,698,46,7,1,0,0,0,2,85,2,0,0,0,0,0,0,11,62,248,10,1,0,0,198,1,1,0,0,1,0,0,0,22
2,3645,BET HAARAVA,בית הערבה,3645,153,126,2,124,5,0,0,0,0,0,0,21,0,2,0,0,0,0,0,0,13,50,4,0,0,0,26,0,0,0,0,0,0,0,1,2
5,3646,HEMDAT,חמדת,3646,114,86,0,86,0,2,0,0,0,0,0,60,0,0,0,0,0,0,0,6,0,13,0,0,0,0,1,0,0,0,0,0,0,0,0,4
19,3647,YAQIR,יקיר,3647,1203,1002,3,999,3,6,0,0,0,0,0,616,0,0,0,0,0,0,0,138,6,193,1,0,0,0,18,0,0,0,0,0,1,0,0,17
12,3648,MATTITYAHU,מתתיהו,3648,468,346,5,341,1,285,0,0,0,0,0,9,0,0,0,0,0,0,0,7,0,16,0,0,1,0,0,0,0,0,0,0,0,0,0,22
9,3649,SHAQED,שקד,3649,585,420,2,418,18,0,0,0,0,0,4,70,0,1,0,0,0,0,0,18,19,158,1,0,0,0,126,0,0,0,0,0,0,0,0,3
2,3650,EFRAT,אפרת,3650,7067,5309,18,5291,66,63,1,1,0,0,1,3162,0,5,0,1,0,0,0,323,54,1252,12,0,0,0,261,5,2,0,0,0,1,1,0,80
2,3651,MA'ALE MIKHMAS,מעלה מכמש,3651,935,735,1,734,4,18,0,0,0,0,1,420,0,2,0,0,0,0,0,113,1,132,0,0,0,0,11,0,0,0,0,0,0,0,0,32
19,3652,BET ARYE-OFARIM,בית אריה,3652,3610,2636,13,2623,109,24,0,2,1,0,6,310,0,7,0,0,0,0,0,66,173,1176,23,1,0,0,637,0,1,1,0,0,0,0,2,84
2,3653,MA'ALE AMOS,מעלה עמוס,3653,341,251,2,249,0,125,0,0,0,0,0,61,0,0,0,0,0,0,0,24,0,17,0,0,0,0,1,0,0,0,0,0,0,0,0,21
19,3654,BARQAN,ברקן,3654,1371,977,5,972,28,3,1,1,0,0,0,126,1,4,0,0,0,0,0,30,96,484,11,1,0,0,181,0,0,0,0,0,0,0,0,5
12,3655,NILI,"ניל""י",3655,1107,843,1,842,39,3,1,0,0,0,3,133,0,5,0,0,0,0,0,11,70,278,18,0,0,0,273,0,1,0,0,1,0,0,0,6
18,3656,KARMEL,כרמל,3656,263,204,0,204,0,5,0,0,0,0,0,153,0,0,0,0,0,0,0,18,0,26,1,0,0,0,1,0,0,0,0,0,0,0,0,0
18,3657,MA'ON,מעון,3657,299,220,0,220,1,3,0,0,0,0,0,161,0,0,0,0,0,0,0,43,1,9,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2,3658,ATERET,עטרת,3658,298,255,0,255,0,7,0,0,0,0,0,187,0,0,0,0,0,0,0,40,0,19,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2,3659,PESAGOT,פסגות,3659,987,819,4,815,1,33,0,0,0,0,0,587,0,0,0,0,0,0,0,77,3,102,2,0,0,0,4,0,0,0,0,0,0,0,0,6
19,3660,IMMANU'EL,עמנואל,3660,2197,1609,5,1604,1,569,0,0,0,0,0,39,0,0,0,0,0,0,0,208,1,109,1,0,0,0,5,0,0,0,0,0,0,0,0,671
12,3709,MEVO HORON,מבוא חורון,3709,1110,986,3,983,1,97,0,0,0,0,0,615,0,0,0,0,0,0,0,145,1,60,1,0,0,0,5,0,0,0,0,0,0,0,0,58
19,3710,BERAKHA,ברכה,3710,1128,977,2,975,1,10,3,0,0,0,0,335,0,0,0,0,0,0,0,126,0,482,1,0,0,0,7,0,0,0,0,0,0,0,0,10
10,3712,ENAV,ענב,3712,500,421,0,421,1,11,0,0,0,0,0,189,0,0,0,0,0,0,0,91,1,86,1,0,0,0,4,0,0,0,0,0,0,0,0,37
2,3713,NA'AMA,"נעמ""ה",3713,143,82,1,81,4,0,0,0,0,0,3,6,0,0,0,0,0,0,0,2,4,25,2,0,0,0,35,0,0,0,0,0,0,0,0,0
2,3715,ALMON,עלמון,3715,977,736,3,733,21,2,1,1,0,0,1,84,0,0,0,0,0,0,0,24,51,414,8,1,0,0,116,1,2,0,0,0,0,0,0,6
9,3717,HERMESH,חרמש,3717,203,140,12,128,5,1,0,0,0,0,0,13,0,1,0,0,0,0,0,0,30,47,5,0,0,0,26,0,0,0,0,0,0,0,0,0
2,3719,TELEM,תלם,3719,212,221,1,220,1,7,0,0,0,0,1,75,0,0,0,0,0,0,0,43,9,64,0,0,0,0,10,1,0,0,0,0,0,0,0,9
19,3720,SHA'ARE TIQWA,שערי תקווה,3720,3896,2912,10,2902,91,22,3,2,0,0,5,723,0,10,0,0,0,0,0,155,150,1023,24,1,0,0,605,3,1,0,0,1,0,1,1,81
18,3722,ESHKOLOT,אשכולות,3722,332,239,1,238,18,1,0,0,1,0,2,18,0,1,0,0,0,0,0,5,21,92,3,0,0,0,73,0,0,0,0,0,0,0,0,3
2,3723,PENE HEVER,פני חבר,3723,222,174,2,172,1,12,0,0,0,0,0,97,0,0,0,0,0,0,0,35,0,16,0,0,0,0,5,0,0,0,0,0,0,0,0,6
2,3724,NEGOHOT,נגוהות,3724,139,123,0,123,0,0,0,0,0,0,0,79,0,0,0,0,0,0,0,33,0,9,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2,3725,NEWE DANIYYEL,נווה דניאל,3725,1546,1160,1,1159,8,19,0,0,0,0,0,755,0,0,0,0,0,0,0,128,7,205,1,1,0,0,29,1,1,0,0,1,0,0,0,3
2,3726,NOQEDIM,נוקדים,3726,1161,860,4,856,11,16,1,0,0,0,0,389,0,2,0,0,1,0,0,72,89,234,3,0,0,0,18,0,0,0,0,0,0,0,0,20
19,3727,ALE ZAHAV,עלי זהב,3727,1484,1238,2,1236,2,9,0,0,0,0,0,856,0,0,0,0,0,0,0,64,20,222,1,0,0,0,45,0,0,0,0,0,0,0,0,17
2,3730,GIV'AT ZE'EV,גבעת זאב,3730,11507,8788,30,8758,167,1837,2,3,0,0,1,850,0,7,0,0,1,0,0,429,253,2737,63,1,0,0,807,1,1,0,0,2,2,0,1,1593
18,3743,TENE,טנא,3743,510,383,1,382,25,6,0,0,0,0,1,143,0,0,0,0,0,0,0,28,21,82,1,0,0,0,68,0,0,0,0,0,0,0,0,7
19,3744,BRUKHIN,ברוכין,3744,437,387,0,387,0,7,0,0,0,0,0,305,0,0,0,0,0,0,0,30,3,32,0,0,0,0,4,1,0,0,0,0,0,0,0,5
18,3745,MEZADOT YEHUDA,מצדות יהודה,3745,314,241,2,239,2,1,0,0,0,0,0,192,0,0,0,0,0,0,0,20,1,14,2,0,0,0,2,0,0,0,0,0,0,0,0,5
19,3746,QIRYAT NETAFIM,קרית נטפים,3746,415,360,0,360,7,0,0,0,0,0,0,178,0,0,0,0,0,0,0,67,3,91,0,0,0,0,1,0,0,0,0,0,0,0,0,13
2,3747,DOLEV,דולב,3747,816,663,2,661,2,5,0,0,0,0,0,483,0,2,0,0,0,0,1,76,2,71,2,0,0,0,4,0,0,0,0,0,0,0,0,13
2,3748,OTNI'EL,עתניאל,3748,454,350,0,350,2,6,0,0,0,0,0,226,0,0,0,0,0,0,0,58,1,50,0,0,0,0,3,0,0,0,0,0,0,0,0,4
19,3749,YIZHAR,יצהר,3749,664,536,0,536,1,35,0,0,0,0,1,161,0,0,0,0,0,0,0,311,0,16,1,0,0,0,1,0,0,0,0,0,0,0,0,9
19,3750,ALFE MENASHE,אלפי מנשה,3750,5777,4283,10,4273,207,50,2,5,0,0,12,260,0,6,0,1,0,0,0,47,315,1357,94,1,0,0,1829,1,1,0,0,1,1,0,1,82
19,3751,MIGDALIM,מגדלים,3751,229,168,1,167,0,0,0,0,0,0,0,107,0,0,0,0,0,0,0,5,7,18,1,0,0,0,28,0,0,0,0,0,0,0,0,1
2,3752,MA'ALE LEVONA,מעלה לבונה,3752,418,332,0,332,1,12,0,0,0,0,0,162,0,0,0,0,0,0,1,103,2,44,0,0,0,0,1,0,0,0,0,0,1,0,0,5
2,3754,ASFAR,אספר,3754,371,278,4,274,1,126,0,0,0,0,0,81,0,0,0,0,0,0,0,19,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,28
18,3756,SUSEYA,סוסיה,3756,665,507,1,506,0,7,0,0,0,0,0,361,0,0,0,0,0,0,0,85,0,43,1,1,0,0,5,0,0,0,0,0,0,0,0,3
2,3759,ADORA,אדורה,3759,246,190,0,190,2,1,1,0,0,0,2,64,0,0,0,0,0,0,0,23,9,51,1,0,0,0,32,0,0,0,0,0,0,0,0,4
19,3760,ORANIT,אורנית,3760,6351,4877,16,4861,247,34,0,1,0,0,9,636,0,8,0,2,0,0,0,89,222,1335,115,1,0,0,2080,2,5,0,0,0,2,0,1,72
19,3762,ITAMAR,איתמר,3762,572,437,2,435,0,22,0,1,0,0,0,240,0,0,0,0,0,0,0,117,0,38,1,0,0,0,1,0,0,0,0,0,0,0,0,15
2,3763,GEVA BINYAMIN,גבע בנימין,3763,3174,2369,6,2363,42,50,1,1,0,0,3,284,1,5,0,0,1,0,0,219,90,995,9,0,0,0,204,0,2,0,0,0,1,0,1,454
2,3764,HAGGAY,חגי,3764,327,261,0,261,0,5,0,0,0,0,0,188,0,0,0,0,0,0,0,37,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,4
2,3765,ELI,עלי,3765,2148,1640,7,1633,5,68,1,0,0,0,1,1020,0,0,0,0,0,0,0,169,21,293,2,0,0,0,13,0,0,0,0,0,0,0,0,40
2,3766,KARME ZUR,כרמי צור,3766,545,448,0,448,1,22,0,0,0,0,0,278,0,0,0,0,0,0,0,57,1,71,0,0,0,0,4,0,0,0,0,0,0,0,0,14
2,3767,NAHALI'EL,נחליאל,3767,330,259,1,258,0,47,0,0,0,0,0,62,0,0,0,0,0,0,0,74,0,32,0,0,0,0,1,0,0,0,0,0,1,0,0,41
19,3768,PEDU'EL,פדואל,3768,1055,899,1,898,0,12,0,0,0,0,0,706,0,0,0,0,0,0,0,81,1,74,2,0,0,0,7,1,0,0,0,0,0,0,1,13
2,3769,HAR ADAR,הר אדר,3769,3015,2316,5,2311,208,4,10,0,0,0,3,101,0,1,0,0,0,0,0,16,105,507,198,0,0,0,1141,1,0,0,0,1,1,0,0,14
12,3770,HASHMONA'IM,חשמונאים,3770,2301,1751,2,1749,10,55,1,0,0,0,3,932,0,0,0,0,0,0,0,131,9,424,6,0,0,0,65,0,1,0,0,0,0,0,0,112
18,3777,SANSANA,סנסנה,3777,241,211,0,211,3,3,0,0,0,0,1,174,0,0,0,0,0,0,0,6,0,16,0,0,0,0,6,0,0,0,0,0,0,0,0,2
19,3778,EZ EFRAYIM,עץ אפרים,3778,1326,1068,5,1063,10,11,0,0,0,0,2,387,0,0,0,0,0,0,0,99,36,348,11,0,0,0,113,0,0,0,0,0,0,0,0,46
2,3779,KOKHAV YA'AQOV,כוכב יעקב,3779,4217,3456,15,3441,5,610,0,1,0,0,1,512,0,1,0,1,0,0,0,579,8,355,3,0,0,0,16,0,0,0,0,0,1,0,0,1348
2,3780,BETAR ILLIT,ביתר עילית,3780,25369,20980,139,20841,5,13431,3,2,1,0,0,214,0,3,0,0,0,0,0,769,10,581,7,0,0,0,31,0,0,0,0,0,0,0,0,5784
2,3781,QEDAR,קדר,3781,967,709,2,707,18,5,0,2,0,0,1,61,0,1,0,1,5,0,0,18,39,431,1,0,0,0,95,1,0,0,0,0,0,0,0,28
18,3784,SHIM'A,שמעה,3784,424,316,0,316,12,3,0,0,0,0,4,141,0,0,0,0,0,0,0,27,11,89,1,0,0,0,21,0,0,0,0,0,0,0,0,7
5,3785,MASKIYYOT,משכיות,3785,164,128,0,128,6,2,0,0,0,0,1,67,0,1,0,0,0,0,0,31,0,6,0,0,0,0,5,0,0,0,0,0,0,0,0,9
12,3787,NA'ALE,נעלה,3787,1146,853,1,852,45,3,0,0,0,0,1,106,0,1,0,0,0,0,0,21,89,323,4,0,0,0,243,1,0,0,0,0,1,0,2,12
2,3788,TALMON,טלמון,3788,2066,1720,4,1716,2,92,0,0,0,0,0,1198,0,0,0,0,0,0,0,276,1,124,0,0,0,0,3,0,0,0,0,0,0,0,0,20
19,3790,NOFIM,נופים,3790,510,379,1,378,3,2,0,0,0,0,0,98,0,2,0,0,0,0,0,27,20,186,1,0,0,0,28,0,2,0,0,1,0,0,0,8
19,3791,ZUFIM,צופים,3791,1441,1134,3,1131,33,16,1,0,0,0,2,451,0,2,0,0,0,0,0,65,47,298,15,0,0,0,166,3,2,0,0,0,0,0,1,29
10,3793,AVNE HEFEZ,אבני חפץ,3793,1080,865,2,863,0,14,0,0,0,0,1,413,0,1,0,0,0,0,0,148,2,200,0,0,0,0,4,1,0,0,0,0,0,0,0,79
2,3794,BAT AYIN,בת עין,3794,860,600,4,596,0,25,0,1,0,0,0,220,1,3,0,0,0,0,0,211,1,107,2,0,0,0,4,0,0,0,0,0,0,0,0,21
19,3795,REVAVA,רבבה,3795,1150,982,0,982,4,18,0,0,0,0,0,720,0,0,0,0,0,0,0,139,0,79,1,0,0,0,3,0,0,0,0,0,0,0,0,18
12,3796,KEFAR HAORANIM,כפר האורנים,3796,1607,1187,5,1182,112,10,1,0,0,0,2,53,0,0,0,0,0,0,0,9,53,166,82,0,0,0,688,0,1,0,0,0,0,0,2,3
12,3797,MODI'IN ILLIT,מודיעין עילית,3797,27973,23639,472,23167,7,18606,3,1,1,0,2,39,0,6,0,1,0,0,0,181,10,186,4,1,0,0,20,3,1,0,2,0,0,0,0,4093
19,3822,REHELIM,רחלים,3822,313,283,0,283,2,3,0,0,0,0,0,224,0,0,0,0,0,0,0,34,0,18,0,0,0,0,1,0,0,0,0,0,0,0,0,1
12,3823,GANNE MODI'IN,גני מודיעין,3823,1862,1477,8,1469,3,120,0,0,0,0,1,218,0,0,0,0,0,0,0,183,8,254,3,1,0,0,15,0,0,0,0,1,0,0,0,662
2,3824,AMMIHAY,עמיחי,3824,71,68,0,68,0,2,1,0,0,0,0,18,0,0,0,0,0,0,0,27,0,9,0,0,0,0,1,0,0,0,0,0,0,0,0,10
7,4000,HAIFA,חיפה,4000,248570,144888,846,144042,7885,5629,12697,52,38,0,41,5586,23,133,34,21,33,0,42,1364,17177,33630,7875,36,21,0,47394,47,75,25,29,63,35,34,71,3952
3,4001,BUQ'ATA,בוקעאתא,4001,554,82,0,82,16,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,28,2,0,0,0,13,0,0,0,0,0,0,0,1,13
4,4002,ELI-AD,אלי-עד,4002,298,214,0,214,20,1,0,1,0,0,9,13,0,0,0,0,0,0,0,4,13,29,21,0,0,0,100,0,0,0,1,0,0,0,0,2
3,4003,EL-ROM,אל-רום,4003,332,243,2,241,38,0,1,0,0,0,1,4,0,0,0,0,0,0,0,4,18,31,30,0,0,0,113,1,0,0,0,0,0,0,0,0
4,4004,KEFAR HARUV,כפר חרוב,4004,385,240,0,240,37,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,20,22,0,0,0,154,0,0,1,0,0,0,0,1,0
4,4005,HASPIN,חספין,4005,817,624,0,624,4,15,0,0,0,0,0,423,0,2,0,0,0,0,0,71,0,83,0,0,0,0,6,0,0,4,0,0,0,0,0,16
3,4006,QESHET,קשת,4006,416,313,0,313,1,13,0,0,0,0,0,225,0,1,0,0,0,0,0,31,1,31,1,0,0,0,5,0,0,0,0,0,0,0,0,4
4,4007,YONATAN,יונתן,4007,367,293,3,290,6,4,0,0,0,0,4,182,0,0,0,0,0,0,0,11,0,56,2,0,0,0,22,0,0,3,0,0,0,0,0,0
4,4008,MA'ALE GAMLA,מעלה גמלא,4008,387,296,0,296,34,0,0,0,0,0,1,10,0,0,1,0,0,0,0,2,9,30,30,0,0,0,175,0,1,0,1,0,0,0,2,0
3,4009,SHA'AL,שעל,4009,210,161,0,161,13,0,0,0,0,0,11,6,0,2,0,0,0,0,0,2,12,42,8,0,0,0,58,0,0,1,0,0,0,0,0,6
3,4010,ODEM,אודם,4010,121,98,0,98,14,0,0,0,0,0,8,5,0,1,0,0,0,0,0,2,3,12,5,0,0,0,48,0,0,0,0,0,0,0,0,0
4,4011,AVNE ETAN,אבני איתן,4011,399,306,0,306,7,6,1,0,0,0,3,165,0,0,0,0,0,0,0,41,4,48,2,0,0,0,22,0,0,2,0,0,0,0,0,5
4,4012,ANI'AM,אניעם,4012,438,269,1,268,16,1,0,0,0,0,1,6,0,2,0,0,0,0,0,7,6,73,18,0,0,0,136,0,0,0,0,0,0,0,0,2
3,4013,ORTAL,אורטל,4013,247,180,0,180,24,1,0,2,0,0,7,9,0,1,0,0,0,0,0,1,5,15,11,0,0,0,102,0,0,0,0,0,0,0,0,2
4,4014,NATUR,נטור,4014,242,182,2,180,13,0,0,0,0,0,2,52,0,0,0,0,0,0,0,28,6,20,9,0,0,0,45,0,0,2,0,0,0,0,0,3
4,4015,BENE YEHUDA,בני יהודה,4015,886,590,2,588,51,0,1,0,1,0,1,34,0,1,0,0,0,0,0,12,46,142,27,0,0,0,261,1,0,3,0,0,1,0,1,5
3,4017,ALLONE HABASHAN,אלוני הבשן,4017,223,166,0,166,5,0,0,0,0,0,1,90,0,0,0,0,0,0,0,14,0,44,1,0,0,0,4,0,0,5,0,0,0,0,0,2
4,4019,MEZAR,מיצר,4019,123,94,0,94,9,1,0,0,0,0,3,5,0,0,0,0,0,0,0,3,7,8,13,0,0,0,45,0,0,0,0,0,0,0,0,0
4,4021,GIV'AT YO'AV,גבעת יואב,4021,465,336,0,336,24,0,0,0,0,0,11,25,0,1,0,0,0,0,0,2,20,59,16,0,0,0,173,0,0,3,0,0,0,0,1,1
4,4022,GESHUR,גשור,4022,222,153,0,153,10,0,0,2,0,0,1,6,0,1,0,0,0,0,0,0,13,18,13,0,0,0,85,0,0,1,0,0,0,0,1,2
3,4024,QELA,קלע,4024,214,140,1,139,12,0,0,0,0,0,0,7,0,2,0,0,0,0,0,0,16,35,8,0,0,0,58,0,1,0,0,0,0,0,0,0
3,4025,QIDMAT ZEVI,קדמת צבי,4025,380,267,5,262,23,0,0,0,0,0,0,15,0,3,0,0,0,0,0,1,12,39,12,0,0,0,153,0,0,1,0,1,0,0,1,1
4,4026,HAD-NES,חד-נס,4026,636,361,0,361,27,1,1,0,0,0,1,26,0,0,0,0,0,0,0,6,16,98,6,0,0,0,166,0,0,8,0,0,0,0,1,4
4,4028,KANAF,כנף,4028,321,234,1,233,20,0,0,0,1,0,10,14,0,0,0,0,0,0,0,1,15,20,16,0,0,0,136,0,0,0,0,0,0,0,0,0
3,4100,QAZRIN,קצרין,4100,6052,3468,28,3440,133,27,1,2,2,0,3,344,0,6,1,1,2,0,0,143,660,1220,53,4,1,0,711,0,3,7,0,1,8,1,4,102
3,4101,MEROM GOLAN,מרום גולן,4101,566,411,2,409,42,0,2,0,0,0,0,7,0,0,0,0,0,0,0,2,19,37,25,0,0,0,270,0,0,5,0,0,0,0,0,0
3,4201,MAJDAL SHAMS,מג'דל שמס,4201,867,175,0,175,11,0,5,0,0,0,0,4,0,0,0,0,0,0,0,3,6,43,2,0,0,0,84,0,0,0,0,0,0,1,4,12
3,4203,MAS'ADE,מסעדה,4203,346,86,1,85,1,0,3,0,0,0,0,0,0,0,0,0,0,0,1,1,8,19,1,0,0,0,40,0,0,0,0,0,0,0,6,5
