_id,Lamas_code,settlement name,settlement name heb,settlement ID,BZB,Voters,Rejected,Accepted,אמת,ג,ודעם,ז,זך,זץ,טב,י,יז,יך,יץ,כ,ל,מחל,מרצ,נז,ני,נץ,ע,פה,ף,ףץ,קנ,קץ,רק,שס
1164,763,SHETULIM,שתולים,763,1244,950,8,942,148,3,0,0,0,0,89,0,0,0,0,122,12,398,10,1,0,0,0,73,0,1,15,41,0,29
1165,2062,TE'ASHUR,תאשור,2062,244,176,1,175,54,1,1,0,0,0,7,0,0,0,0,17,7,41,11,0,0,0,0,24,0,0,6,1,0,5
1166,2061,TIDHAR,תדהר,2061,294,228,0,228,44,0,0,0,0,0,18,0,0,0,0,32,4,91,1,0,0,0,0,17,0,1,1,7,0,12
1167,1172,TUVAL,תובל,1172,323,223,0,223,97,0,8,0,0,0,1,0,0,0,0,3,7,7,79,0,0,0,0,21,0,0,0,0,0,0
1168,3558,TOMER,תומר,3558,243,177,1,176,35,0,0,0,0,0,29,0,0,0,0,18,7,49,0,0,0,0,0,34,0,0,4,0,0,0
1169,1083,TUSHIYYA,תושיה,1083,260,227,0,227,0,1,0,0,0,0,99,0,0,0,0,3,0,62,1,0,0,1,0,1,0,0,0,55,0,4
1170,163,TIMMORIM,תימורים,163,599,465,0,465,240,0,1,0,0,0,12,0,0,0,0,52,7,54,28,0,0,0,0,62,0,0,7,0,0,2
1171,10,TIROSH,תירוש,10,306,218,3,215,2,4,0,0,0,0,14,0,0,0,0,12,0,92,1,0,0,0,0,4,0,0,1,9,0,76
1172,5000,TEL AVIV - YAFO,תל אביב - יפו,5000,403338,263205,1860,261345,89567,2628,8488,9,11,75,8772,25,12,0,7,17989,5446,47526,34056,95,32,34,132,30241,105,124,2667,2906,209,10189
1173,84,TEL YOSEF,תל יוסף,84,373,290,1,289,185,0,0,0,0,0,14,0,0,0,0,11,1,10,23,0,0,0,0,37,0,0,5,1,0,2
1174,287,TEL YIZHAQ,תל יצחק,287,675,571,4,567,340,1,0,0,0,0,13,0,0,0,0,20,5,52,54,0,0,0,0,76,0,0,2,0,2,2
1175,154,TEL MOND,תל מונד,154,8052,6261,29,6232,2147,19,3,0,1,0,380,0,0,0,0,703,50,1328,232,1,1,1,0,1084,1,2,68,96,1,114
1176,103,TEL ADASHIM,תל עדשים,103,750,613,1,612,263,2,1,0,0,0,32,0,0,0,0,41,7,111,24,0,0,0,0,116,0,0,4,8,1,2
1177,719,TEL QAZIR,תל קציר,719,273,201,0,201,118,0,1,0,0,0,11,0,0,0,0,13,3,19,8,0,0,0,0,20,0,0,8,0,0,0
1178,1054,TEL SHEVA,תל שבע,1054,7714,3660,58,3602,22,0,3253,1,1,2,10,0,0,0,2,12,3,27,138,1,0,3,52,6,1,3,3,6,2,54
1179,1283,TEL TE'OMIM,תל תאומים,1283,295,212,0,212,8,0,0,0,0,0,33,0,0,0,0,17,6,106,0,0,0,0,0,11,0,0,10,4,0,17
1180,3719,TELEM,תלם,3719,134,100,0,100,8,3,0,0,0,0,33,0,0,0,0,3,2,20,0,0,0,0,0,0,0,0,1,30,0,0
1181,1051,TALME ELIYYAHU,תלמי אליהו,1051,241,158,1,157,40,2,0,0,0,0,10,0,0,0,0,14,0,48,1,1,0,0,0,17,0,0,2,8,0,14
1182,2003,TALME EL'AZAR,תלמי אלעזר,2003,553,435,2,433,154,0,0,0,0,0,18,0,0,0,0,35,7,98,26,1,0,0,0,81,0,0,13,0,0,0
1183,2050,TALME BILU,"תלמי ביל""ו",2050,286,218,3,215,21,0,0,0,0,0,22,0,0,0,0,29,5,101,1,0,0,0,0,9,0,0,5,12,0,10
1184,1237,TALME YOSEF,תלמי יוסף,1237,237,166,0,166,74,0,0,0,0,0,17,0,0,0,0,8,1,19,16,0,0,0,0,25,0,0,5,1,0,0
1185,727,TALME YEHI'EL,תלמי יחיאל,727,555,410,1,409,143,1,0,0,0,0,21,0,0,0,0,64,9,99,11,0,0,0,0,47,0,0,6,2,0,6
1186,744,TALME YAFE,תלמי יפה,744,424,332,1,331,119,1,0,0,0,0,26,0,0,0,0,36,4,59,13,0,0,0,0,64,0,0,4,3,2,0
1187,814,TELAMIM,תלמים,814,515,416,2,414,5,2,0,0,0,0,40,0,0,0,0,31,1,141,1,0,0,0,0,9,0,0,1,152,0,31
1188,1244,TIMRAT,תמרת,1244,1207,966,3,963,568,2,0,0,0,0,20,0,0,0,0,34,1,69,128,0,0,0,0,128,0,1,6,5,0,1
1189,2002,TENUVOT,תנובות,2002,571,453,1,452,129,2,0,0,0,0,34,0,0,0,0,66,1,127,8,0,0,0,0,44,0,0,9,19,0,13
1190,752,TA'OZ,תעוז,752,405,328,0,328,52,2,2,0,0,0,48,0,0,0,0,31,1,106,14,1,0,0,0,35,0,0,1,7,0,28
1191,709,TIFRAH,תפרח,709,945,848,22,826,2,635,0,0,0,0,4,0,0,0,0,4,0,40,2,0,0,0,0,5,0,0,3,60,0,71
1192,665,TEQUMA,תקומה,665,406,335,4,331,41,1,0,0,0,0,118,0,0,0,0,22,3,92,3,0,0,0,0,26,0,0,1,20,1,3
1193,3563,TEQOA,תקוע,3563,1797,1459,2,1457,18,14,2,0,0,0,717,0,0,0,0,28,42,445,11,6,0,0,0,19,0,0,22,122,2,9
1194,970,#N/A,תראבין א-צאנע (שב,970,639,106,0,106,2,0,92,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,5,0,0,1,0,0,0,2
1195,1346,TARABIN AS-SANI,תראבין א-צאנע(ישו,1346,176,60,0,60,1,1,49,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,3
1196,778,TARUM,תרום,778,482,411,2,409,23,4,0,0,0,0,111,0,0,0,0,26,1,163,0,0,0,0,0,13,0,1,5,24,1,37
