Committee symbol,ballot id,Lamas_code,settlement name,settlement name_Heb,settlement ID,Ballot num,concentrate,Judge,BZB,Voters,Rejected,Accepted,אמת,ג,ודעם,ז,זך,זץ,טב,י,יז,ינ,יף,יק,יר,כ,כן,ל,מחל,נ,נז,ני,נץ,נק,פה,ףז,ץ,ק,קי,קך,קץ,שס
8,3633,8200,QIRYAT MOTZKIN,קרית מוצקין,8200,2,16,0,409,279,1,278,12,2,0,0,0,0,11,0,0,0,0,0,1,0,0,8,126,0,0,0,2,0,106,0,0,0,0,0,0,10
8,3634,8200,QIRYAT MOTZKIN,קרית מוצקין,8200,3,2,0,626,422,2,420,18,1,0,0,0,0,27,0,1,0,0,0,0,0,0,39,136,2,0,0,0,0,185,0,0,0,0,0,0,11
8,3635,8200,QIRYAT MOTZKIN,קרית מוצקין,8200,4,2,0,648,346,0,346,23,3,2,0,0,0,5,0,0,0,0,0,0,0,0,19,154,0,0,0,0,0,134,1,0,0,0,0,0,5
8,3636,8200,QIRYAT MOTZKIN,קרית מוצקין,8200,5,2,0,691,492,0,492,32,0,0,0,0,0,21,0,0,0,0,0,0,0,0,27,161,1,1,0,3,0,243,0,0,0,0,0,0,3
8,3637,8200,QIRYAT MOTZKIN,קרית מוצקין,8200,6,8,0,526,359,1,358,22,0,1,0,0,0,32,0,0,0,0,0,0,0,0,20,119,1,0,0,1,0,149,1,0,0,0,0,0,12
8,3638,8200,QIRYAT MOTZKIN,קרית מוצקין,8200,7,4,0,559,354,3,351,16,1,1,0,0,0,4,0,0,0,0,0,0,0,0,34,172,1,0,0,1,0,110,0,0,0,0,0,0,11
8,3639,8200,QIRYAT MOTZKIN,קרית מוצקין,8200,8,13,0,569,295,2,293,13,2,0,0,0,0,8,1,0,0,0,0,0,0,0,43,136,1,1,0,1,0,75,1,0,0,0,0,0,11
8,3640,8200,QIRYAT MOTZKIN,קרית מוצקין,8200,9,4,0,666,432,3,429,15,0,0,0,0,0,19,0,0,1,0,0,0,0,0,42,181,0,0,0,1,0,161,0,0,0,0,0,0,9
8,3641,8200,QIRYAT MOTZKIN,קרית מוצקין,8200,10,2,0,533,365,2,363,15,5,1,0,0,0,25,0,0,0,0,0,0,0,0,23,149,0,0,0,0,0,138,0,0,0,0,0,0,7
8,3642,8200,QIRYAT MOTZKIN,קרית מוצקין,8200,11,3,0,539,321,3,318,16,1,0,0,0,0,13,0,0,0,0,0,0,0,0,22,155,0,0,0,2,0,101,0,0,0,0,0,0,8
8,3643,8200,QIRYAT MOTZKIN,קרית מוצקין,8200,12,21,0,539,374,0,374,15,6,0,0,0,0,21,0,0,0,0,0,0,0,0,14,129,1,0,0,3,0,166,0,0,0,0,0,0,19
8,3644,8200,QIRYAT MOTZKIN,קרית מוצקין,8200,13,24,0,508,249,3,246,11,1,0,0,0,0,6,0,0,0,0,0,0,0,0,57,115,0,0,0,2,0,45,0,0,0,0,0,0,9
8,3645,8200,QIRYAT MOTZKIN,קרית מוצקין,8200,14,14,0,592,371,5,366,18,2,0,0,0,0,10,0,0,0,0,0,0,0,0,64,134,0,0,0,0,0,132,0,0,2,0,0,0,4
8,3646,8200,QIRYAT MOTZKIN,קרית מוצקין,8200,15,8,0,472,272,3,269,11,1,1,0,0,0,6,0,0,0,0,0,0,0,0,30,115,0,0,0,2,0,91,0,1,0,0,0,0,11
8,3647,8200,QIRYAT MOTZKIN,קרית מוצקין,8200,16.1,1,0,625,359,3,356,14,0,0,0,0,0,4,0,0,0,0,1,0,0,0,47,156,0,0,0,2,0,102,0,0,0,0,0,0,30
8,3648,8200,QIRYAT MOTZKIN,קרית מוצקין,8200,16.2,1,0,625,346,5,341,18,1,0,0,0,0,10,0,0,0,0,0,0,0,0,77,108,0,0,0,2,0,117,0,0,0,0,0,0,8
8,3649,8200,QIRYAT MOTZKIN,קרית מוצקין,8200,16.3,1,0,625,368,1,367,9,0,1,1,0,0,14,0,0,0,0,0,0,0,0,55,171,0,0,0,2,0,102,0,0,0,0,0,0,12
8,3650,8200,QIRYAT MOTZKIN,קרית מוצקין,8200,16.4,1,0,625,379,3,376,13,1,1,2,0,0,17,1,0,0,0,0,0,0,0,58,155,0,0,0,1,0,117,0,0,0,0,0,0,10
8,3651,8200,QIRYAT MOTZKIN,קרית מוצקין,8200,16.5,1,0,622,352,1,351,6,3,1,0,0,0,11,0,0,0,0,0,0,0,0,81,123,0,0,0,0,0,119,1,0,0,0,0,0,6
8,3652,8200,QIRYAT MOTZKIN,קרית מוצקין,8200,17,9,0,637,345,3,342,16,0,1,2,0,0,6,0,0,0,0,0,0,0,0,52,134,0,0,0,2,0,118,0,0,0,0,0,0,11
8,3653,8200,QIRYAT MOTZKIN,קרית מוצקין,8200,18,21,0,569,405,1,404,14,5,0,0,0,0,29,0,0,0,0,0,0,0,0,22,164,0,0,1,0,0,143,0,0,0,0,0,0,26
8,3654,8200,QIRYAT MOTZKIN,קרית מוצקין,8200,19,9,0,745,436,10,426,10,0,0,0,1,0,3,0,0,0,1,0,0,0,0,191,143,1,0,0,0,0,66,0,1,0,0,0,2,7
8,3655,8200,QIRYAT MOTZKIN,קרית מוצקין,8200,20,3,0,652,354,5,349,11,4,0,0,0,0,13,0,0,0,0,0,0,0,0,41,167,1,0,0,0,0,79,0,1,0,0,0,1,31
8,3656,8200,QIRYAT MOTZKIN,קרית מוצקין,8200,21,14,0,652,357,1,356,8,3,0,1,0,0,8,0,0,0,0,0,0,2,0,84,150,0,0,1,0,0,74,0,0,0,1,1,1,22
8,3657,8200,QIRYAT MOTZKIN,קרית מוצקין,8200,23,6,0,744,529,7,522,19,8,0,0,0,0,17,0,0,0,0,0,1,1,0,124,179,0,0,0,0,0,163,0,0,0,0,0,0,10
8,3658,8200,QIRYAT MOTZKIN,קרית מוצקין,8200,24,24,0,547,341,2,339,19,1,1,0,0,0,7,0,0,0,0,0,0,0,0,39,132,0,0,0,2,0,126,0,0,0,0,0,0,12
8,3659,8200,QIRYAT MOTZKIN,קרית מוצקין,8200,25.1,5,0,643,428,3,425,11,4,0,0,0,0,13,0,0,0,0,0,0,1,1,66,190,0,1,0,2,0,114,0,0,0,0,0,2,20
8,3660,8200,QIRYAT MOTZKIN,קרית מוצקין,8200,25.2,5,0,643,418,9,409,6,0,2,0,0,0,9,0,0,0,0,0,0,0,1,91,156,0,0,0,1,0,140,0,0,0,0,0,0,3
8,3661,8200,QIRYAT MOTZKIN,קרית מוצקין,8200,25.3,5,0,643,395,0,395,16,4,0,0,0,0,9,0,0,0,0,0,0,0,0,90,155,0,0,0,2,0,108,1,0,0,0,0,0,10
8,3662,8200,QIRYAT MOTZKIN,קרית מוצקין,8200,25.4,5,0,643,408,2,406,15,0,0,0,0,0,13,0,0,0,0,1,0,0,0,70,185,0,0,0,0,0,114,0,0,0,0,0,0,8
8,3663,8200,QIRYAT MOTZKIN,קרית מוצקין,8200,25.5,5,1,642,403,3,400,8,3,1,0,0,0,6,0,0,0,1,0,0,0,0,80,162,0,0,0,0,0,136,0,0,0,0,0,0,3
8,3664,8200,QIRYAT MOTZKIN,קרית מוצקין,8200,27,6,0,588,362,2,360,11,1,0,0,0,0,8,0,0,0,0,0,0,0,0,35,187,0,0,0,3,0,109,0,1,0,0,0,1,4
8,3665,8200,QIRYAT MOTZKIN,קרית מוצקין,8200,29,6,0,547,355,4,351,19,2,0,0,0,0,9,1,0,0,0,0,0,0,0,39,151,0,0,0,0,0,120,1,0,0,0,0,0,9
8,3666,8200,QIRYAT MOTZKIN,קרית מוצקין,8200,31,2,0,714,482,2,480,22,1,0,0,0,0,15,0,0,0,0,0,0,0,0,23,201,1,0,0,0,0,206,0,0,0,0,0,1,10
8,3667,8200,QIRYAT MOTZKIN,קרית מוצקין,8200,33,13,0,736,482,2,480,16,7,1,0,0,0,23,0,0,0,0,0,0,0,0,27,204,0,0,0,0,0,188,0,0,0,0,0,0,14
8,3668,8200,QIRYAT MOTZKIN,קרית מוצקין,8200,34,14,0,445,295,2,293,13,3,0,1,0,0,13,0,0,0,0,0,0,0,0,38,128,0,0,0,0,0,85,0,0,0,0,0,0,12
8,3669,8200,QIRYAT MOTZKIN,קרית מוצקין,8200,35,3,0,536,334,2,332,17,2,0,0,0,0,8,0,0,0,0,0,0,0,0,20,176,0,0,0,1,0,84,0,0,0,0,0,1,23
8,3670,8200,QIRYAT MOTZKIN,קרית מוצקין,8200,36,14,0,416,255,1,254,14,1,0,0,0,0,8,0,0,0,0,0,0,0,0,33,123,0,0,0,2,0,64,0,0,0,0,1,1,7
8,3671,8200,QIRYAT MOTZKIN,קרית מוצקין,8200,40,17,0,602,452,2,450,25,0,0,0,0,0,13,0,0,0,0,0,0,0,0,30,167,0,0,0,1,0,204,0,0,0,0,0,0,10
8,3672,8200,QIRYAT MOTZKIN,קרית מוצקין,8200,41.1,22,0,650,521,4,517,21,0,2,2,0,0,15,0,0,0,0,0,0,0,0,26,201,0,0,0,2,0,230,0,0,0,0,0,0,18
8,3673,8200,QIRYAT MOTZKIN,קרית מוצקין,8200,41.2,22,0,649,510,3,507,23,3,1,2,0,0,17,0,0,0,0,0,0,0,0,32,202,0,0,0,1,0,219,0,0,0,0,0,0,7
8,3674,8200,QIRYAT MOTZKIN,קרית מוצקין,8200,43,8,0,578,368,0,368,22,3,0,0,0,0,9,0,0,0,0,0,0,0,0,34,150,0,0,0,1,0,133,0,2,0,0,0,1,13
8,3675,8200,QIRYAT MOTZKIN,קרית מוצקין,8200,44,4,0,660,389,0,389,24,5,2,0,0,0,14,0,0,0,0,0,0,0,0,34,141,0,0,0,3,0,154,1,0,0,0,0,0,11
8,3676,8200,QIRYAT MOTZKIN,קרית מוצקין,8200,51,23,0,674,528,6,522,53,1,2,0,0,0,13,0,0,0,0,0,0,0,0,12,109,0,0,0,1,0,323,0,0,0,0,0,0,8
8,3677,8200,QIRYAT MOTZKIN,קרית מוצקין,8200,52,15,0,496,322,2,320,18,0,1,0,0,0,16,0,0,0,0,0,0,0,0,37,113,1,0,0,1,0,127,0,0,0,1,0,0,5
8,3678,8200,QIRYAT MOTZKIN,קרית מוצקין,8200,53,15,0,623,393,4,389,29,0,0,1,0,0,14,0,1,0,0,0,0,0,0,40,134,0,0,0,0,0,152,0,0,0,0,0,0,18
8,3679,8200,QIRYAT MOTZKIN,קרית מוצקין,8200,55,6,0,694,483,5,478,19,4,0,0,0,0,13,0,0,0,1,0,0,0,0,58,190,0,0,0,1,0,171,0,0,0,0,0,1,20
8,3680,8200,QIRYAT MOTZKIN,קרית מוצקין,8200,59,17,0,691,555,0,555,19,3,0,0,0,0,18,0,0,0,0,0,0,0,1,22,221,0,0,0,0,0,257,0,0,0,0,0,0,14
8,3681,8200,QIRYAT MOTZKIN,קרית מוצקין,8200,60,17,0,676,535,0,535,31,2,0,0,0,0,11,0,0,0,0,0,0,0,0,25,206,0,0,0,1,0,251,0,0,0,0,0,0,8
8,3682,8200,QIRYAT MOTZKIN,קרית מוצקין,8200,61,17,0,515,378,0,378,13,1,1,1,0,0,10,0,0,0,0,0,0,0,0,11,137,0,0,0,0,0,188,0,0,0,0,0,0,16
8,3683,8200,QIRYAT MOTZKIN,קרית מוצקין,8200,62,12,0,641,425,4,421,17,5,1,0,0,0,11,0,0,0,0,0,0,0,0,33,145,0,0,0,0,0,187,0,0,0,0,0,0,22
8,3684,8200,QIRYAT MOTZKIN,קרית מוצקין,8200,63,17,0,558,447,1,446,21,1,0,0,0,0,14,0,0,0,0,1,0,0,0,29,166,2,0,0,1,0,196,0,0,0,0,0,0,15
8,3685,8200,QIRYAT MOTZKIN,קרית מוצקין,8200,64,6,0,618,447,0,447,19,3,2,1,0,0,18,0,0,0,0,0,0,0,0,23,163,0,0,0,1,0,205,0,0,0,0,0,0,12
8,3686,8200,QIRYAT MOTZKIN,קרית מוצקין,8200,66,17,0,590,453,0,453,27,1,0,0,0,0,14,0,0,0,0,0,0,0,1,21,180,0,0,0,1,0,189,0,0,0,0,0,0,19
8,3687,8200,QIRYAT MOTZKIN,קרית מוצקין,8200,67,20,0,683,394,8,386,10,3,0,0,0,0,10,0,0,0,1,0,0,0,0,58,175,0,0,1,1,0,110,0,0,0,0,0,0,17
8,3688,8200,QIRYAT MOTZKIN,קרית מוצקין,8200,68,12,0,527,265,3,262,9,0,0,0,0,0,2,1,0,0,0,0,0,0,0,64,110,1,0,0,0,0,62,0,0,0,0,0,0,13
8,3689,8200,QIRYAT MOTZKIN,קרית מוצקין,8200,69,7,0,527,275,1,274,11,2,0,0,0,0,3,0,0,0,0,0,0,0,0,45,138,0,0,0,1,1,59,0,0,2,0,1,0,11
8,3690,8200,QIRYAT MOTZKIN,קרית מוצקין,8200,70.1,11,0,691,500,2,498,6,1,1,2,0,0,8,0,0,0,0,0,0,0,0,40,239,0,0,1,1,0,178,0,0,0,0,0,0,21
8,3691,8200,QIRYAT MOTZKIN,קרית מוצקין,8200,70.2,11,0,691,483,1,482,22,1,1,1,0,0,16,0,0,0,0,0,0,0,0,32,177,1,0,0,1,0,220,0,0,0,0,0,0,10
8,3692,8200,QIRYAT MOTZKIN,קרית מוצקין,8200,71,17,0,576,439,0,439,26,0,1,1,0,0,10,0,0,0,0,0,0,0,0,38,122,0,0,0,0,0,226,0,0,1,0,0,0,14
8,3693,8200,QIRYAT MOTZKIN,קרית מוצקין,8200,72,17,0,592,483,5,478,22,1,0,1,0,0,10,0,0,0,0,0,0,0,0,23,178,0,0,0,0,0,231,0,0,0,0,0,0,12
8,3694,8200,QIRYAT MOTZKIN,קרית מוצקין,8200,990,25,0,338,234,0,234,5,1,0,0,0,0,10,0,0,0,0,0,0,0,1,20,87,0,0,0,0,0,104,0,0,0,0,0,0,6
17,9053,1034,QIRYAT MAL'AKHI,קרית מלאכי,1034,1,10,0,672,501,1,500,13,4,0,0,0,0,33,0,0,0,0,2,0,0,0,0,298,1,0,0,5,0,67,0,0,0,0,0,0,77
17,9054,1034,QIRYAT MAL'AKHI,קרית מלאכי,1034,2,4,0,701,408,5,403,6,23,1,0,0,0,6,1,0,0,0,1,0,0,0,11,232,0,1,0,2,0,53,0,0,0,0,1,0,65
17,9055,1034,QIRYAT MAL'AKHI,קרית מלאכי,1034,3,1,0,622,469,3,466,9,6,0,1,0,0,35,0,0,0,0,0,0,0,0,27,249,1,0,0,6,0,70,0,0,0,0,0,0,62
17,9056,1034,QIRYAT MAL'AKHI,קרית מלאכי,1034,4,4,0,708,503,3,500,12,4,0,1,0,0,25,0,0,0,0,0,0,0,0,4,296,0,0,0,5,0,46,0,0,0,0,0,0,107
17,9057,1034,QIRYAT MAL'AKHI,קרית מלאכי,1034,5,5,0,553,335,2,333,4,9,0,0,1,0,17,0,0,0,0,0,0,0,0,8,179,0,0,0,3,0,31,0,0,0,0,0,0,81
17,9058,1034,QIRYAT MAL'AKHI,קרית מלאכי,1034,6.1,7,0,571,382,2,380,3,29,0,0,0,0,27,0,0,0,0,0,0,0,0,4,193,0,0,0,7,0,45,0,0,0,1,0,0,71
17,9059,1034,QIRYAT MAL'AKHI,קרית מלאכי,1034,6.2,7,0,571,403,4,399,8,41,0,0,0,0,28,0,0,0,0,0,0,0,0,2,187,0,0,0,5,0,44,0,0,0,0,0,1,83
17,9060,1034,QIRYAT MAL'AKHI,קרית מלאכי,1034,6.3,7,0,571,382,1,381,15,29,0,1,0,0,19,0,0,0,0,0,0,0,1,17,164,0,0,0,5,0,60,0,0,1,0,0,1,68
17,9061,1034,QIRYAT MAL'AKHI,קרית מלאכי,1034,7,15,0,458,285,2,283,4,1,1,0,0,0,6,0,0,0,0,0,0,0,0,12,164,0,1,0,0,0,14,0,0,0,0,0,0,80
17,9062,1034,QIRYAT MAL'AKHI,קרית מלאכי,1034,8,3,0,628,410,1,409,0,156,0,0,0,0,17,0,0,0,0,0,0,0,0,0,125,0,0,0,10,0,6,0,0,0,0,0,0,95
17,9063,1034,QIRYAT MAL'AKHI,קרית מלאכי,1034,11,10,0,553,330,2,328,5,31,0,0,0,0,13,0,0,0,0,1,0,0,0,4,168,0,0,0,7,1,28,0,0,1,0,1,0,68
17,9064,1034,QIRYAT MAL'AKHI,קרית מלאכי,1034,12,18,0,771,521,6,515,6,79,0,0,0,0,36,0,0,0,0,0,0,0,2,8,234,0,0,0,18,1,36,0,0,0,0,0,1,94
17,9065,1034,QIRYAT MAL'AKHI,קרית מלאכי,1034,13,18,0,599,460,1,459,4,66,0,1,0,0,22,0,0,0,0,0,0,0,0,13,242,0,0,0,6,0,29,0,0,0,0,0,0,76
17,9066,1034,QIRYAT MAL'AKHI,קרית מלאכי,1034,14,5,0,574,386,10,376,9,2,0,0,0,0,19,0,0,0,0,0,0,0,0,5,233,0,0,2,1,0,54,0,0,0,0,0,0,51
17,9067,1034,QIRYAT MAL'AKHI,קרית מלאכי,1034,15,5,0,551,336,5,331,10,6,1,0,0,0,12,1,0,0,0,0,0,0,0,19,184,0,0,0,2,0,40,0,0,0,0,0,0,56
17,9068,1034,QIRYAT MAL'AKHI,קרית מלאכי,1034,16,1,0,552,431,2,429,7,7,0,0,0,0,20,0,0,0,0,0,0,0,0,6,252,0,0,0,0,0,56,0,0,0,0,0,0,81
17,9069,1034,QIRYAT MAL'AKHI,קרית מלאכי,1034,17,18,0,599,442,1,441,15,23,0,0,1,0,30,0,0,0,0,0,0,0,0,3,212,0,0,0,5,0,44,0,0,0,0,0,0,108
17,9070,1034,QIRYAT MAL'AKHI,קרית מלאכי,1034,18,4,0,580,366,0,366,4,40,1,1,0,0,16,0,0,0,0,0,0,0,1,5,183,0,0,0,5,0,42,0,0,0,0,1,1,66
17,9071,1034,QIRYAT MAL'AKHI,קרית מלאכי,1034,19,1,0,662,509,7,502,11,8,1,0,0,0,23,0,0,0,0,0,0,0,0,10,314,0,0,0,5,0,48,0,0,0,0,0,0,82
17,9072,1034,QIRYAT MAL'AKHI,קרית מלאכי,1034,21,1,0,688,507,3,504,9,5,0,0,0,0,19,0,0,0,0,0,0,0,0,12,287,0,0,0,7,0,58,0,0,0,0,0,0,107
17,9073,1034,QIRYAT MAL'AKHI,קרית מלאכי,1034,22,10,0,568,336,5,331,2,19,0,0,0,0,9,0,0,0,0,0,0,0,0,11,219,0,0,0,3,1,25,0,0,2,2,0,1,37
17,9074,1034,QIRYAT MAL'AKHI,קרית מלאכי,1034,23,4,0,563,318,2,316,4,14,0,0,1,0,5,0,0,0,0,1,0,0,0,7,187,0,0,0,2,1,35,0,0,0,1,0,0,58
17,9075,1034,QIRYAT MAL'AKHI,קרית מלאכי,1034,24,4,0,727,534,5,529,7,88,0,0,0,0,35,0,0,0,0,0,0,0,0,11,237,0,0,0,14,0,41,0,0,0,0,0,0,96
17,9076,1034,QIRYAT MAL'AKHI,קרית מלאכי,1034,28,3,0,514,340,3,337,3,64,1,1,0,0,21,0,0,0,0,0,0,0,0,6,158,0,0,0,8,0,20,0,0,0,2,0,1,52
17,9077,1034,QIRYAT MAL'AKHI,קרית מלאכי,1034,29,3,0,657,433,2,431,2,122,0,0,0,0,15,0,0,0,0,0,0,0,0,4,144,0,0,0,28,0,4,0,0,0,0,0,1,111
17,9078,1034,QIRYAT MAL'AKHI,קרית מלאכי,1034,30,3,0,737,603,0,603,5,173,0,0,0,0,87,0,0,0,0,0,0,0,0,2,186,0,0,0,30,0,4,1,0,0,0,0,0,115
17,9079,1034,QIRYAT MAL'AKHI,קרית מלאכי,1034,31,18,0,752,624,4,620,6,48,0,2,0,0,86,0,0,0,0,0,0,0,0,13,269,1,0,0,8,0,32,0,0,0,0,0,0,155
17,9080,1034,QIRYAT MAL'AKHI,קרית מלאכי,1034,950,21,0,517,390,0,390,10,1,0,0,0,0,24,0,0,0,0,0,0,0,0,3,244,0,0,0,4,0,34,0,0,0,0,0,0,70
19,10249,3746,QIRYAT NETAFIM,קרית נטפים,3746,1,1,0,420,362,1,361,0,5,0,1,0,0,170,0,0,0,0,0,0,0,0,1,151,0,0,0,15,0,3,0,0,0,0,0,0,15
2,820,78,QIRYAT ANAVIM,קרית ענבים,78,1,2,0,305,205,0,205,66,0,3,0,0,0,1,0,0,0,0,0,0,0,0,6,21,1,0,0,0,0,105,0,0,0,0,0,0,2
13,6485,469,QIRYAT EQRON,קרית עקרון,469,1,2,0,731,541,7,534,12,8,0,2,0,0,20,0,0,0,0,0,0,0,0,11,314,0,1,0,1,0,63,0,0,0,0,0,0,102
13,6486,469,QIRYAT EQRON,קרית עקרון,469,2,2,0,741,562,2,560,16,4,0,1,0,0,25,0,0,0,0,0,0,0,0,4,341,0,0,1,5,0,81,0,0,0,0,0,1,81
13,6487,469,QIRYAT EQRON,קרית עקרון,469,3,2,0,561,424,1,423,15,4,1,0,0,0,10,0,0,0,0,0,0,0,0,6,259,1,0,0,1,0,68,0,0,0,0,0,0,58
13,6488,469,QIRYAT EQRON,קרית עקרון,469,4,4,0,637,418,8,410,11,5,3,0,0,0,10,0,1,1,0,0,0,0,0,9,261,1,0,1,5,0,39,0,0,0,0,0,0,63
13,6489,469,QIRYAT EQRON,קרית עקרון,469,5,1,0,704,516,3,513,13,3,2,0,0,0,29,0,0,0,0,0,0,0,0,12,317,0,0,0,2,0,80,0,0,1,0,0,0,54
13,6490,469,QIRYAT EQRON,קרית עקרון,469,6,2,0,688,480,3,477,17,6,0,0,0,0,15,0,0,0,0,0,0,0,0,9,278,0,0,0,7,1,66,0,0,1,0,1,0,76
13,6491,469,QIRYAT EQRON,קרית עקרון,469,7,5,0,752,537,1,536,9,2,7,2,0,0,11,0,0,0,0,0,0,0,1,18,343,0,0,0,2,0,58,0,0,0,0,1,2,80
13,6492,469,QIRYAT EQRON,קרית עקרון,469,8,3,0,559,401,2,399,8,5,0,0,0,0,17,0,0,0,0,0,0,0,0,19,247,0,0,0,1,1,47,0,0,0,0,0,0,54
13,6493,469,QIRYAT EQRON,קרית עקרון,469,9,3,0,540,384,2,382,7,0,1,1,0,0,20,0,0,0,0,0,1,0,0,37,195,1,0,0,1,0,93,0,0,0,0,0,0,25
13,6494,469,QIRYAT EQRON,קרית עקרון,469,10,5,0,689,456,3,453,20,2,0,0,1,0,12,0,0,0,0,0,0,0,0,6,273,0,0,0,1,0,74,0,0,0,0,1,1,62
13,6495,469,QIRYAT EQRON,קרית עקרון,469,11,3,0,527,419,1,418,6,3,0,1,0,0,13,0,0,0,1,0,0,0,0,21,251,2,0,0,3,0,91,0,0,0,0,0,0,26
13,6496,469,QIRYAT EQRON,קרית עקרון,469,12,3,0,515,368,4,364,8,1,0,0,0,0,13,0,0,0,0,0,0,0,0,24,208,0,0,0,2,0,80,0,0,2,0,0,0,26
13,6497,469,QIRYAT EQRON,קרית עקרון,469,13,3,0,549,398,3,395,20,3,2,0,0,0,12,0,0,0,0,0,0,0,0,24,218,0,0,0,5,0,69,0,0,0,0,1,0,41
3,1247,2800,QIRYAT SHEMONA,קרית שמונה,2800,1,5,0,570,343,4,339,6,0,1,0,0,0,7,0,0,0,0,0,0,0,0,49,201,0,0,0,0,0,33,0,0,0,0,0,0,42
3,1248,2800,QIRYAT SHEMONA,קרית שמונה,2800,2,6,0,602,390,1,389,13,6,0,0,1,0,13,0,0,0,0,0,0,0,0,24,216,0,0,0,0,0,62,0,0,0,0,0,0,54
3,1249,2800,QIRYAT SHEMONA,קרית שמונה,2800,3,2,0,623,400,3,397,7,7,1,0,0,0,17,0,0,0,0,0,0,0,0,9,244,0,0,1,3,0,73,0,0,0,0,0,0,35
3,1250,2800,QIRYAT SHEMONA,קרית שמונה,2800,4,2,0,545,341,0,341,10,6,0,0,0,0,67,0,0,0,0,0,0,0,0,8,172,0,0,0,2,0,61,0,0,0,0,0,0,15
3,1251,2800,QIRYAT SHEMONA,קרית שמונה,2800,5,7,0,488,301,3,298,8,2,1,1,0,0,6,0,0,0,0,0,0,0,0,2,202,0,0,1,2,0,55,1,0,0,0,0,0,17
3,1252,2800,QIRYAT SHEMONA,קרית שמונה,2800,6,7,1,537,307,5,302,8,3,0,0,0,0,51,0,0,0,0,0,0,0,0,23,148,0,0,0,2,0,30,0,0,0,0,0,0,37
3,1253,2800,QIRYAT SHEMONA,קרית שמונה,2800,7,5,0,623,424,1,423,21,2,0,0,0,0,13,0,0,0,0,0,0,0,0,19,256,0,0,1,2,0,68,0,0,0,0,0,0,41
3,1254,2800,QIRYAT SHEMONA,קרית שמונה,2800,8,1,0,491,321,2,319,11,2,2,0,0,0,15,0,0,0,0,0,0,0,0,4,222,1,0,0,2,0,32,0,0,0,0,0,0,28
3,1255,2800,QIRYAT SHEMONA,קרית שמונה,2800,9,8,0,679,409,2,407,7,3,0,0,0,0,9,0,0,0,0,0,0,0,0,56,252,1,0,0,2,0,37,1,0,0,0,0,1,38
3,1256,2800,QIRYAT SHEMONA,קרית שמונה,2800,10,1,0,466,284,1,283,7,1,1,0,0,0,13,0,0,0,0,0,0,0,0,27,161,1,0,0,2,0,29,0,0,1,0,0,0,40
3,1257,2800,QIRYAT SHEMONA,קרית שמונה,2800,11,12,0,583,355,3,352,15,8,0,0,0,0,43,0,0,0,0,0,0,0,0,24,187,2,0,0,3,0,46,0,0,0,0,0,0,24
3,1258,2800,QIRYAT SHEMONA,קרית שמונה,2800,12,2,0,542,350,0,350,22,1,0,0,0,0,29,0,0,0,0,0,0,0,0,4,206,0,0,0,2,0,26,0,0,0,0,0,0,60
3,1259,2800,QIRYAT SHEMONA,קרית שמונה,2800,13,6,0,566,356,1,355,11,3,0,0,0,0,32,0,0,0,0,0,0,0,0,34,186,0,0,0,0,0,38,0,0,0,0,0,1,50
3,1260,2800,QIRYAT SHEMONA,קרית שמונה,2800,14,16,0,579,366,0,366,11,2,1,0,1,0,13,0,0,0,0,0,0,0,0,18,247,0,0,0,6,0,35,0,0,0,0,0,1,31
3,1261,2800,QIRYAT SHEMONA,קרית שמונה,2800,15,5,0,656,406,4,402,11,2,1,0,0,0,7,0,0,0,0,0,0,0,0,49,250,0,0,0,1,0,23,1,0,0,0,0,0,57
3,1262,2800,QIRYAT SHEMONA,קרית שמונה,2800,16,2,0,549,321,1,320,16,1,4,0,0,0,15,0,0,0,0,0,0,0,0,19,185,0,0,0,0,0,35,0,0,0,0,0,0,45
3,1263,2800,QIRYAT SHEMONA,קרית שמונה,2800,17,2,0,589,358,1,357,16,0,1,0,0,0,19,0,0,0,0,0,0,0,0,18,225,0,1,1,2,1,46,0,0,0,0,0,0,27
3,1264,2800,QIRYAT SHEMONA,קרית שמונה,2800,18,5,0,465,224,4,220,5,4,0,1,0,0,1,0,0,0,0,0,0,0,0,43,116,0,0,0,0,0,23,0,0,0,0,0,0,27
3,1265,2800,QIRYAT SHEMONA,קרית שמונה,2800,19,9,0,646,408,2,406,10,5,0,0,0,0,9,0,0,0,1,0,0,0,0,33,281,0,0,0,1,0,33,0,0,0,0,0,0,33
3,1266,2800,QIRYAT SHEMONA,קרית שמונה,2800,20,8,0,680,412,4,408,16,2,0,0,0,0,12,0,0,0,0,0,0,1,0,60,221,0,0,0,0,0,63,1,0,0,0,0,0,32
3,1267,2800,QIRYAT SHEMONA,קרית שמונה,2800,21,12,0,664,437,2,435,19,4,2,0,0,0,49,0,0,0,0,0,0,1,0,12,246,1,0,1,3,0,49,0,0,0,0,0,0,48
3,1268,2800,QIRYAT SHEMONA,קרית שמונה,2800,22,12,0,555,303,1,302,9,0,0,0,0,0,8,0,0,0,0,0,0,1,0,78,155,0,0,0,1,0,38,0,0,1,0,0,0,11
3,1269,2800,QIRYAT SHEMONA,קרית שמונה,2800,23,12,0,666,374,6,368,19,5,0,0,0,0,21,0,0,0,0,1,0,0,0,65,175,1,0,0,0,0,59,0,1,0,0,0,0,21
