Committee symbol,ballot id,settlement name,settlement ID,Ballot num,concentrate,Judge,BZB,Voters,Rejected,Accepted,אמת,ג,ודעם,ז,זך,זץ,טב,י,יז,ינ,יף,יק,יר,כ,כן,ל,מחל,נ,נז,ני,נץ,נק,פה,ףז,ץ,ק,קי,קך,קץ,שס
12,5519,onyx,1304,4.0,3,0,559,419,2,417,41,1,1,0,0,0,31,0,0,0,0,0,0,0,0,12,134,1,0,0,2,0,187,0,0,0,0,0,0,7
12,5520,onyx,1304,5.0,8,0,553,450,3,447,33,0,1,0,0,0,25,0,0,0,0,0,0,0,0,10,149,0,0,0,1,0,218,1,0,0,0,0,0,9
12,5521,onyx,1304,6.1,4,0,585,425,2,423,31,2,1,2,0,0,66,0,0,0,0,0,0,0,0,9,128,0,0,0,3,0,167,1,0,0,0,0,0,13
12,5522,onyx,1304,6.2,4,0,585,454,0,454,26,2,1,2,0,0,77,0,0,0,0,0,1,0,0,14,114,0,0,0,1,0,205,0,0,0,0,0,0,11
12,5523,onyx,1304,6.3,4,0,585,434,3,431,20,1,2,0,0,0,88,0,0,0,0,0,0,0,0,11,115,0,0,0,2,0,176,0,0,0,0,0,0,16
12,5524,onyx,1304,6.4,4,0,585,448,1,447,31,2,0,3,0,0,84,0,0,0,0,0,0,0,0,8,134,0,0,0,1,0,173,0,0,0,0,0,0,11
12,5525,onyx,1304,6.5,4,0,584,417,1,416,22,1,0,1,0,0,78,0,0,0,0,0,0,0,0,11,89,0,0,0,1,0,210,0,0,0,0,0,0,3
12,5526,onyx,1304,7.0,2,0,486,363,2,361,34,0,0,0,0,0,17,0,0,0,0,0,0,0,0,12,79,1,0,0,1,0,211,0,0,0,0,0,0,6
12,5527,onyx,1304,8.0,3,0,561,422,0,422,34,0,0,0,0,0,31,0,0,0,0,0,0,0,0,13,121,0,0,0,0,0,220,0,0,0,0,0,0,3
12,5528,onyx,1304,9.0,7,0,751,607,2,605,37,1,0,0,0,0,25,0,0,0,0,0,0,0,0,20,236,0,0,0,1,0,262,0,0,0,0,0,0,23
12,5529,onyx,1304,12.0,1,0,660,491,4,487,59,4,1,0,0,0,32,0,0,0,0,0,0,0,0,6,94,0,0,0,0,0,286,0,0,0,0,0,0,5
12,5530,onyx,1304,13.0,9,0,530,394,0,394,32,1,0,2,0,0,16,0,0,0,0,0,0,0,0,10,120,0,0,0,1,1,201,0,0,0,0,0,0,10
12,5531,onyx,1304,14.0,1,0,510,390,2,388,27,0,1,0,0,0,65,0,0,0,0,0,0,0,0,6,101,1,0,0,3,0,178,0,0,0,0,0,0,6
12,5532,onyx,1304,15.0,10,0,692,515,1,514,42,0,1,0,0,0,25,0,0,0,0,0,0,0,0,23,121,0,0,0,2,0,287,0,0,0,0,0,0,13
12,5533,onyx,1304,16.0,5,0,602,465,1,464,35,0,1,1,0,0,24,0,0,0,0,0,0,0,0,6,138,0,0,0,1,0,245,1,0,0,0,0,0,12
12,5534,onyx,1304,17.0,5,0,732,549,4,545,52,1,0,2,0,0,29,0,0,0,0,0,0,0,0,15,135,0,0,0,1,0,303,0,0,0,0,0,0,7
12,5535,onyx,1304,18.0,8,0,564,431,1,430,20,1,0,0,0,0,24,0,0,0,0,0,0,0,0,9,126,0,0,0,0,0,243,0,0,0,0,0,0,7
12,5536,onyx,1304,19.0,9,0,632,500,1,499,27,3,1,0,0,0,31,0,0,0,0,0,0,0,0,13,161,0,0,0,1,0,245,0,0,0,0,0,0,17
12,5537,onyx,1304,21.0,2,0,425,309,0,309,29,0,2,0,0,0,19,0,0,0,0,0,0,0,0,7,68,0,0,0,0,0,181,0,0,0,0,0,0,3
12,5538,onyx,1304,23.0,6,0,472,358,0,358,21,1,0,0,0,0,89,0,0,0,0,0,0,0,1,2,89,0,0,0,1,0,146,0,0,0,0,0,0,8
12,5539,onyx,1304,24.0,3,0,558,417,1,416,24,0,0,0,0,0,37,0,0,0,0,0,0,0,0,4,114,0,0,0,1,0,226,0,0,0,0,0,0,10
12,5540,onyx,1304,25.0,7,0,637,481,5,476,43,1,0,0,0,0,34,0,0,0,0,0,0,0,0,9,119,0,0,0,2,0,251,0,0,0,0,0,0,17
12,5541,onyx,1304,26.0,1,0,569,429,0,429,33,2,0,0,0,0,85,0,0,0,0,0,0,0,0,9,102,0,0,0,2,0,191,0,0,0,0,0,0,5
12,5542,onyx,1304,27.0,9,0,513,384,2,382,25,0,0,1,0,0,24,0,0,0,0,0,0,0,0,8,113,0,0,0,1,0,204,0,0,0,0,0,1,5
6,2247,keeper,614,1.0,1,0,303,203,1,202,9,2,0,0,0,0,2,0,0,0,0,0,0,0,0,3,144,0,0,0,0,0,33,0,0,0,0,0,0,9
18,10124,Sumaria,1265,1.0,1,0,334,279,0,279,0,59,0,0,0,0,170,0,0,0,0,0,0,0,0,0,36,0,0,0,2,0,4,0,0,0,0,0,0,8
18,9457,Shukda,415,1.0,1,0,262,221,1,220,0,3,0,0,0,0,87,0,0,0,0,0,0,0,0,1,92,0,0,0,3,0,4,0,0,0,0,0,0,30
2,823,root,456,1.0,2,0,500,411,3,408,45,0,2,0,0,0,64,0,0,0,0,0,0,0,0,4,91,0,0,0,0,0,201,0,0,0,0,0,0,1
2,824,root,456,2.0,1,0,596,440,0,440,69,2,4,0,0,0,19,0,0,0,0,0,0,0,0,24,92,1,0,0,4,0,223,0,0,0,0,0,0,2
6,2671,roots,1235,1.0,1,0,401,283,1,282,37,0,4,0,0,0,10,0,0,0,0,0,0,0,0,8,46,0,0,0,0,0,175,1,0,0,0,0,0,1
10,4541,lily of the valley,224,1.0,1,0,449,319,2,317,24,2,1,0,0,0,6,0,0,0,0,0,0,0,0,7,126,0,0,0,0,0,109,0,0,0,0,0,0,42
6,2509,interwoven,527,1.0,1,0,279,217,0,217,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,159,1,0,0,2,0,34,0,0,0,0,0,0,12
17,9220,Dawn,7,1.0,1,0,521,387,0,387,21,6,0,0,0,0,15,0,0,0,0,0,0,0,0,11,175,1,0,0,2,0,108,0,0,0,0,0,0,48
18,9869,dawn,1266,1.0,1,0,130,68,0,68,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,0,0,0,0,0,33,1,0,0,0,0,0,0
18,9458,oats,865,1.0,1,0,263,204,2,202,5,2,0,0,0,0,28,0,0,0,0,0,0,0,0,3,139,0,0,0,2,0,8,0,0,0,0,0,0,15
6,2248,Sheikh Danon,658,1.0,1,0,612,470,2,468,9,0,440,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,17,0,0,0,0,0,0,0
6,2249,Sheikh Danon,658,2.0,2,0,644,475,6,469,13,0,410,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,36,2,0,1,0,1,0,2
6,2250,Sheikh Danon,658,3.0,2,0,734,558,1,557,12,0,531,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,8,0,0,0,0,0,1,1
2,733,Sheila,3641,1.0,1,0,661,512,0,512,1,17,0,0,0,0,329,0,0,0,0,0,0,0,0,0,121,0,0,0,28,0,2,0,0,0,0,0,1,13
2,734,Sheila,3641,2.0,1,0,617,495,1,494,0,31,0,2,0,0,301,0,0,0,0,0,0,0,0,1,120,0,0,0,25,0,3,0,0,0,0,0,1,10
2,735,Sheila,3641,3.0,1,0,694,563,0,563,0,51,0,0,0,0,310,0,0,0,0,0,0,0,0,0,130,0,0,0,52,0,0,0,0,0,0,0,0,20
12,5806,Shilot,1165,1.0,1,0,499,401,1,400,72,2,5,0,0,0,15,0,0,0,0,0,0,0,0,10,55,0,0,0,0,0,237,0,0,0,0,0,0,4
6,2672,her neighbor,1160,1.0,1,0,616,467,0,467,104,0,4,0,0,0,13,0,0,0,0,0,0,0,0,17,26,4,0,0,0,0,296,0,0,0,0,0,1,2
17,9221,Serenity,873,1.0,1,0,388,326,2,324,0,6,0,0,0,0,21,0,0,0,0,0,0,0,0,3,223,0,0,0,2,0,9,0,0,0,0,0,0,60
5,1688,extensions,439,1.0,1,0,354,258,1,257,9,5,0,0,0,0,128,0,0,0,0,0,0,0,0,0,62,0,0,0,1,0,47,1,0,0,0,0,0,4
6,2251,my peace,812,1.0,13,0,689,433,3,430,11,6,6,0,0,0,8,0,0,0,0,0,0,0,0,49,229,0,0,0,3,0,48,0,0,0,0,0,0,70
6,2252,my peace,812,2.0,10,0,718,463,4,459,9,3,1,0,0,0,16,1,0,0,0,0,0,0,0,97,215,0,0,0,1,0,63,0,1,0,0,0,0,52
6,2253,my peace,812,3.0,3,0,691,473,0,473,12,6,0,0,0,0,24,0,0,0,0,0,0,0,0,36,253,0,0,0,1,0,33,0,1,0,0,0,0,107
6,2254,my peace,812,4.0,3,0,712,431,0,431,3,4,1,0,0,0,16,0,0,0,0,0,0,0,0,48,219,0,0,0,2,0,61,0,0,0,0,0,0,77
6,2255,my peace,812,5.0,11,0,659,444,1,443,17,3,1,0,0,0,20,0,0,0,0,0,0,0,0,31,227,0,0,0,4,0,94,0,0,0,0,0,0,46
6,2256,my peace,812,6.0,14,0,542,381,2,379,12,0,0,0,0,0,10,0,0,0,0,0,0,0,0,46,191,0,0,0,3,0,88,0,0,0,0,0,0,29
6,2257,my peace,812,7.0,12,0,688,509,0,509,16,0,0,0,0,0,20,0,0,0,0,0,0,0,0,55,256,0,0,0,2,0,116,0,1,0,0,0,0,43
6,2258,my peace,812,8.0,15,0,518,362,1,361,13,0,0,0,0,0,9,0,0,0,0,0,0,0,1,36,176,0,0,0,0,0,95,0,0,0,0,0,0,31
18,9772,Shlomit,1364,1.0,2,0,130,113,0,113,0,1,0,0,0,0,83,0,0,0,0,0,0,0,0,0,19,0,0,0,3,0,1,0,0,0,0,0,0,6
3,1280,dill,366,1.0,1,0,682,468,0,468,153,0,3,1,0,0,4,0,0,0,0,0,0,0,0,3,26,0,0,0,0,0,278,0,0,0,0,0,0,0
18,10125,heard,3784,1.0,1,0,442,327,0,327,5,8,1,4,0,0,133,0,0,0,0,0,0,0,0,2,125,0,0,0,15,0,24,0,0,0,0,0,0,10
6,2333,you kept,432,1.0,1,0,438,326,0,326,90,1,3,0,0,0,6,0,0,0,0,0,0,0,0,10,41,1,0,0,0,0,172,0,0,0,0,0,0,2
5,2008,umbrella,1337,1.0,2,0,567,418,0,418,76,2,1,0,0,0,13,0,0,0,0,0,0,0,0,9,53,0,0,0,0,0,262,0,0,0,0,0,0,2
5,2009,umbrella,1337,2.0,2,0,613,454,0,454,65,0,1,0,0,0,14,0,0,0,0,0,0,0,0,7,64,0,0,0,0,0,299,0,1,0,0,0,0,3
5,2010,umbrella,1337,3.0,2,0,651,479,0,479,81,3,0,0,0,0,9,0,0,0,0,0,0,0,0,8,38,0,0,0,0,0,339,1,0,0,0,0,0,0
18,9353,Crimson,1287,1.0,1,0,466,319,0,319,26,2,0,0,0,0,62,0,1,0,0,0,0,0,0,38,89,0,0,0,10,9,77,1,0,1,0,0,0,3
3,1281,Schnir,1132,1.0,1,0,435,310,3,307,83,0,1,0,0,0,5,0,0,0,0,0,0,0,0,9,28,0,0,0,0,0,180,0,0,0,0,0,0,1
6,2869,Shaev,538,1.0,7,0,651,485,4,481,1,0,472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,6
6,2870,Shaev,538,2.0,3,0,678,521,1,520,5,4,503,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,4,0,0,0,0,0,0,0
6,2871,Shaev,538,3.0,7,0,612,490,0,490,0,0,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,1,0,3
6,2872,Shaev,538,4.0,2,0,599,488,0,488,1,0,481,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,1,0,0,0,2
6,2873,Shaev,538,5.0,2,0,658,473,2,471,3,0,460,0,0,0,1,0,0,0,0,0,1,0,0,1,2,0,0,0,0,0,3,0,0,0,0,0,0,0
6,2874,Shaev,538,6.0,5,0,586,475,3,472,0,0,463,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,2
6,2875,Shaev,538,7.0,5,0,526,430,2,428,0,0,420,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,1
6,2876,Shaev,538,8.0,7,0,558,438,1,437,0,0,434,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0
3,1310,on,4009,1.0,1,0,218,166,0,166,13,0,0,0,0,0,6,0,0,0,0,0,0,0,0,7,48,0,0,0,0,0,86,0,0,0,0,0,0,6
12,5740,Shallows,856,1.0,1,0,745,638,0,638,4,50,0,1,0,0,445,0,0,0,0,0,0,0,0,0,98,0,0,0,7,0,11,1,0,0,0,0,0,21
10,4797,Shaar Ephraim,661,1.0,1,0,695,526,0,526,46,2,1,1,0,0,16,0,0,0,0,0,0,0,0,11,216,2,0,0,0,0,203,0,0,1,0,0,0,27
10,4798,Shaar Ephraim,661,2.0,2,0,542,408,0,408,25,4,0,0,0,0,9,0,0,0,0,0,0,0,0,11,166,0,0,0,1,0,170,0,0,0,0,0,0,22
4,1395,Golan Gate,264,1.0,1,0,490,365,0,365,106,0,2,0,0,0,4,0,0,0,0,0,0,0,0,3,21,0,1,0,1,1,225,0,0,0,0,0,0,1
8,3431,The Gate of the Valleys,237,1.0,1,0,554,439,2,437,183,1,4,0,0,0,0,0,0,0,0,0,0,0,0,7,5,0,0,0,1,0,235,0,0,0,0,0,0,1
9,3871,Shaar Manasseh,921,1.0,1,0,136,11,0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,3
19,10261,Gates of hope,3720,1.0,3,0,670,507,2,505,10,4,0,1,0,0,106,0,0,0,0,0,0,0,0,15,223,0,0,0,7,0,115,1,0,0,0,0,0,23
19,10262,Gates of hope,3720,2.0,3,0,647,469,0,469,14,2,0,1,0,0,42,0,1,0,0,0,0,0,0,16,220,0,0,0,4,0,137,0,0,0,0,0,0,32
19,10263,Gates of hope,3720,3.0,3,0,665,520,1,519,12,6,2,0,0,0,143,1,0,0,0,0,0,3,0,9,248,1,0,0,3,0,79,0,0,0,0,0,1,11
19,10264,Gates of hope,3720,4.0,3,0,621,489,0,489,7,5,0,0,0,0,121,0,0,0,0,0,0,0,0,13,235,0,0,0,2,0,88,0,0,0,0,0,0,18
19,10265,Gates of hope,3720,5.0,3,0,604,429,1,428,12,0,0,1,0,0,72,0,0,0,0,0,0,0,0,8,229,0,0,0,5,0,88,1,0,0,0,0,0,12
19,10266,Gates of hope,3720,6.0,3,0,704,532,2,530,9,6,2,0,0,0,119,0,0,0,0,0,0,0,0,11,232,0,0,0,11,0,122,0,0,0,0,0,0,18
10,4663,sane,232,1.0,1,0,517,399,0,399,118,0,5,0,0,0,2,0,0,0,0,0,0,0,0,7,17,0,0,0,1,0,249,0,0,0,0,0,0,0
10,4664,sane,232,2.0,1,1,473,358,1,357,95,1,4,0,0,0,2,0,0,0,0,0,0,0,1,3,15,0,0,0,0,0,236,0,0,0,0,0,0,0
17,9222,benign,692,1.0,1,0,534,448,2,446,21,4,2,1,0,0,71,0,0,0,0,0,0,0,0,5,206,1,0,0,0,0,104,0,1,0,0,0,0,30
3,1190,improve,846,1.0,1,0,321,227,0,227,13,5,0,0,0,0,9,0,0,0,0,0,0,0,0,1,138,1,0,0,2,0,39,0,0,0,0,0,0,19
6,2699,Shafram,8800,1.0,8,0,738,474,5,469,2,0,309,0,0,0,1,0,0,1,0,0,0,0,0,100,11,0,0,0,0,0,43,0,0,0,0,0,0,2
6,2700,Shafram,8800,2.0,8,0,774,506,7,499,4,0,326,0,0,0,2,0,0,0,1,0,0,0,0,130,6,0,0,0,0,0,27,0,0,0,0,0,0,3
6,2701,Shafram,8800,3.0,17,0,742,478,4,474,4,0,367,0,0,0,0,0,0,0,0,0,0,0,0,70,4,0,0,0,0,0,27,0,0,0,0,0,0,2
6,2702,Shafram,8800,4.0,20,0,773,507,7,500,11,0,403,0,0,0,2,0,0,1,0,0,0,0,0,39,14,0,0,0,0,0,27,1,2,0,0,0,0,0
6,2703,Shafram,8800,5.0,20,0,769,569,2,567,4,0,529,0,0,0,0,0,0,5,0,0,0,0,0,8,2,0,0,1,0,0,18,0,0,0,0,0,0,0
6,2704,Shafram,8800,6.0,1,0,746,533,1,532,20,0,497,0,0,0,0,1,0,1,0,0,0,0,0,0,4,0,0,0,0,0,8,1,0,0,0,0,0,0
6,2705,Shafram,8800,7.0,2,1,735,477,2,475,9,0,434,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,20,0,1,0,0,0,0,2
6,2706,Shafram,8800,8.0,2,0,741,484,2,482,4,0,362,0,0,0,1,0,0,1,0,0,0,0,1,56,9,0,0,0,0,1,47,0,0,0,0,0,0,0
6,2707,Shafram,8800,9.0,6,0,723,447,4,443,0,0,397,0,0,0,0,0,1,2,0,0,0,0,0,12,2,0,0,0,0,0,25,0,0,0,1,1,0,2
6,2708,Shafram,8800,10.0,19,0,779,519,9,510,5,0,423,0,0,0,0,0,0,0,0,0,0,0,0,42,6,0,0,0,0,0,34,0,0,0,0,0,0,0
6,2709,Shafram,8800,11.0,17,0,756,513,8,505,11,0,407,0,1,0,0,0,0,0,0,0,0,0,0,60,4,1,0,0,0,0,21,0,0,0,0,0,0,0
6,2710,Shafram,8800,12.0,12,0,756,525,8,517,5,0,428,0,0,0,1,0,0,0,0,0,0,1,0,50,2,0,0,0,0,0,30,0,0,0,0,0,0,0
6,2711,Shafram,8800,13.0,12,0,747,508,9,499,2,0,436,0,0,0,0,0,0,1,0,0,0,0,0,36,4,0,0,0,0,0,20,0,0,0,0,0,0,0
6,2712,Shafram,8800,14.0,12,0,733,551,3,548,3,0,509,0,0,0,1,0,0,0,0,0,0,0,0,18,2,0,1,0,0,0,13,0,0,0,0,0,0,1
6,2713,Shafram,8800,15.0,14,0,717,477,5,472,2,0,457,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,1,0,0,1,3,0,0,0,0,0,0,0
6,2714,Shafram,8800,16.0,14,0,760,479,0,479,3,0,426,0,0,0,0,0,0,1,0,0,0,0,0,19,5,1,0,0,0,0,23,0,0,0,0,0,0,1
6,2715,Shafram,8800,17.0,14,0,751,475,5,470,2,0,354,0,0,0,1,0,0,1,0,0,0,0,0,62,1,0,0,0,0,0,46,0,0,0,0,0,0,3
6,2716,Shafram,8800,18.0,16,0,773,505,2,503,8,0,284,0,0,0,0,0,0,0,0,0,0,0,0,107,13,0,0,0,0,0,89,0,0,1,0,0,0,1
6,2717,Shafram,8800,19.0,11,0,770,500,8,492,4,1,389,0,0,0,0,0,0,2,0,0,0,0,1,60,16,0,0,0,0,1,17,0,0,0,0,0,0,1
6,2718,Shafram,8800,20.0,18,0,777,531,4,527,7,1,483,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0,0,0,0,0,23,0,0,1,0,0,1,0
6,2719,Shafram,8800,21.0,1,0,748,500,3,497,5,0,436,0,0,0,0,0,1,0,0,0,0,0,1,23,9,1,0,0,0,0,18,0,1,1,0,1,0,0
6,2720,Shafram,8800,22.0,15,1,763,484,7,477,7,0,437,0,0,0,0,0,0,0,0,0,0,0,0,15,1,0,0,0,2,1,10,0,0,0,0,0,2,2
6,2721,Shafram,8800,23.0,15,0,718,476,6,470,18,0,403,0,0,0,0,0,0,0,0,0,0,1,0,19,8,0,0,0,0,0,20,0,0,0,0,0,0,1
6,2722,Shafram,8800,24.0,9,0,745,532,2,530,3,0,495,0,0,0,1,0,0,0,0,0,0,0,0,10,3,0,0,0,0,0,17,0,0,0,0,0,0,1
6,2723,Shafram,8800,25.0,6,0,741,489,1,488,11,0,461,0,0,0,0,0,0,0,0,0,0,0,1,8,1,0,0,0,0,0,4,0,0,0,0,0,1,1
6,2724,Shafram,8800,26.0,9,0,740,406,1,405,3,0,387,0,0,0,0,0,1,2,0,0,0,0,0,4,2,0,0,0,0,0,5,0,0,1,0,0,0,0
6,2725,Shafram,8800,27.0,18,0,776,443,4,439,5,0,405,0,0,0,0,0,1,1,0,0,1,0,0,9,2,0,0,0,0,2,9,0,0,0,0,0,2,2
6,2726,Shafram,8800,28.0,16,0,745,413,3,410,3,0,375,0,0,0,0,0,0,0,0,0,0,0,0,13,2,0,0,0,0,0,15,0,0,0,0,0,0,2
6,2727,Shafram,8800,29.0,9,0,706,445,1,444,3,0,340,0,0,0,1,0,0,0,0,0,0,0,0,67,0,0,0,0,0,0,31,0,0,1,0,0,1,0
6,2728,Shafram,8800,30.0,11,0,773,477,4,473,5,0,419,0,0,0,0,0,0,2,0,0,0,0,0,15,10,0,0,0,0,0,20,0,0,0,1,0,0,1
6,2729,Shafram,8800,31.0,18,0,716,510,2,508,5,0,475,0,0,0,0,0,0,0,0,1,0,0,1,18,2,0,0,0,0,0,6,0,0,0,0,0,0,0
6,2730,Shafram,8800,32.0,20,0,745,528,5,523,19,0,457,0,0,0,0,0,0,1,0,1,0,0,0,24,2,0,0,0,0,0,19,0,0,0,0,0,0,0
6,2731,Shafram,8800,33.0,11,0,729,454,3,451,5,0,366,0,0,0,0,0,0,0,0,0,0,0,0,46,7,0,0,0,0,0,26,0,0,1,0,0,0,0
6,2732,Shafram,8800,34.0,15,0,752,516,3,513,7,0,326,0,0,0,0,0,0,0,0,0,0,0,0,125,2,0,0,0,0,0,51,0,0,0,1,0,0,1
6,2733,Shafram,8800,35.0,2,0,728,478,7,471,4,0,434,0,0,0,0,0,0,2,0,0,0,0,0,3,8,0,0,0,0,0,19,0,0,0,0,1,0,0
6,2734,Shafram,8800,36.0,20,0,722,518,7,511,5,0,406,0,0,0,0,0,1,4,0,0,0,1,0,54,10,1,0,0,0,0,27,0,0,0,0,0,1,1
6,2735,Shafram,8800,37.0,17,0,754,459,9,450,5,0,200,0,0,0,0,0,0,0,0,0,0,0,0,130,10,0,0,0,0,0,102,0,0,0,0,0,0,3
6,2736,Shafram,8800,38.0,21,0,761,521,2,519,23,2,389,0,0,0,0,0,0,1,0,0,0,0,1,55,6,0,0,0,0,0,41,0,0,0,0,0,0,1
6,2737,Shafram,8800,39.0,21,0,698,493,3,490,1,0,384,0,0,0,2,0,0,0,0,1,0,0,0,79,0,1,0,0,2,0,18,0,0,1,0,1,0,0
9,4083,Almond,3649,1.0,1,0,578,412,2,410,15,1,0,0,0,0,53,0,0,0,0,0,0,0,0,20,194,2,0,0,7,0,114,0,0,0,0,0,0,4
17,9223,Slide,1233,1.0,1,0,293,239,0,239,47,0,0,1,0,0,7,0,0,0,0,0,0,0,0,4,50,0,0,0,0,0,128,1,0,0,0,0,0,1
4,1425,Sharona,292,1.0,1,0,438,346,1,345,45,1,2,1,0,0,5,0,0,0,0,0,0,0,0,16,45,0,0,0,0,0,227,1,0,0,0,0,0,2
2,956,Shrigim Leon,1114,1.0,1,0,447,303,2,301,65,0,9,0,0,0,6,0,0,0,0,0,0,0,0,10,73,0,0,0,0,0,138,0,0,0,0,0,0,0
2,957,Shrigim Leon,1114,2.0,1,0,368,266,1,265,80,0,2,0,0,0,6,0,0,0,0,0,0,0,0,3,36,0,0,0,0,0,136,0,0,0,0,0,0,2
5,2011,remnant,126,1.0,1,0,384,283,0,283,88,1,3,0,0,0,5,0,0,0,0,0,0,0,0,9,15,0,0,0,0,0,160,1,0,0,0,0,0,1
5,2012,remnant,126,2.0,1,0,370,256,0,256,69,2,1,1,0,0,2,0,0,0,0,0,0,0,0,3,13,1,0,0,0,0,163,0,0,0,0,0,0,1
18,9459,chain,398,1.0,1,0,251,202,1,201,1,12,0,0,0,0,16,0,0,0,0,0,0,0,0,3,121,0,0,0,1,0,10,0,0,0,0,0,0,37
6,2259,planted,1045,1.0,2,0,230,162,0,162,10,4,2,0,0,0,22,0,0,0,0,0,0,0,0,1,85,0,0,0,1,0,29,0,0,0,0,0,0,8
17,9224,planted,763,1.0,1,0,773,588,2,586,11,2,0,0,0,0,32,0,0,0,0,0,0,0,0,12,347,0,0,0,3,0,139,0,0,0,0,0,0,40
17,9225,planted,763,2.0,1,0,640,480,0,480,20,5,0,0,0,0,28,0,0,0,0,0,0,0,0,10,251,1,0,0,9,0,134,1,0,0,0,0,0,21
18,9460,boxwood,2062,1.0,1,0,292,192,1,191,34,1,1,0,0,0,12,0,0,0,0,0,0,0,0,3,63,0,0,0,1,0,67,0,0,0,0,0,0,9
18,9461,gallop,2061,1.0,1,0,409,302,0,302,24,0,1,0,0,0,20,0,0,0,0,0,0,0,0,5,172,0,0,0,2,0,60,0,0,0,0,0,0,18
6,2561,Seasoned,1172,1.0,1,0,379,252,0,252,123,0,11,0,0,0,0,0,0,0,0,0,0,0,0,9,13,0,0,0,0,0,96,0,0,0,0,0,0,0
2,1118,Tomer,3558,1.0,1,0,246,189,0,189,15,1,0,0,0,0,14,0,0,0,0,0,0,0,0,5,66,0,0,0,3,0,85,0,0,0,0,0,0,0
18,9462,resourcefulness,1083,1.0,1,0,316,254,0,254,0,10,0,1,0,0,135,0,0,0,0,0,0,0,0,1,95,0,0,0,5,0,1,0,0,0,0,0,0,6
17,9226,Tamarinds,163,1.0,1,0,625,463,1,462,44,0,4,0,0,0,9,0,0,0,0,0,1,0,1,16,72,1,0,0,1,0,310,0,0,0,0,0,0,3
2,958,Distilled,10,1.0,1,0,331,252,0,252,2,3,0,0,0,0,10,0,0,0,0,0,0,0,0,1,136,0,0,0,1,0,5,0,0,0,0,0,0,94
14,6576,Tel Aviv Jaffa,5000,1.0,86,0,541,378,1,377,34,0,6,0,0,0,5,0,0,0,0,0,0,0,0,15,48,0,0,0,0,0,267,0,0,0,0,0,0,2
14,6577,Tel Aviv Jaffa,5000,3.0,86,0,623,448,2,446,52,0,4,1,0,0,6,0,0,0,0,0,0,0,0,9,68,0,0,0,0,0,303,0,0,0,0,0,0,3
14,6578,Tel Aviv Jaffa,5000,4.0,63,0,746,482,0,482,51,3,6,0,0,0,11,0,0,0,0,0,0,0,0,25,122,1,0,0,3,0,240,0,0,1,0,0,0,19
14,6579,Tel Aviv Jaffa,5000,5.0,36,0,543,359,1,358,61,0,10,0,0,0,8,0,0,0,0,0,0,0,0,6,71,0,0,0,1,0,190,1,0,0,0,0,0,10
14,6580,Tel Aviv Jaffa,5000,6.0,171,0,682,379,0,379,47,2,3,0,0,0,2,0,0,0,0,0,0,0,0,40,125,0,0,0,0,0,141,0,0,0,0,0,0,19
14,6581,Tel Aviv Jaffa,5000,8.0,173,0,632,453,0,453,65,6,6,0,0,0,13,0,0,0,0,0,0,0,0,14,122,0,1,0,2,0,209,0,0,0,0,0,0,15
14,6582,Tel Aviv Jaffa,5000,9.0,173,0,563,413,0,413,58,7,10,0,0,0,9,0,0,0,0,0,0,0,0,6,83,0,1,0,1,0,228,0,0,0,0,0,0,10
14,6583,Tel Aviv Jaffa,5000,10.0,252,0,581,448,0,448,58,0,8,0,0,0,8,0,0,0,0,0,0,0,0,16,50,0,0,0,0,0,307,0,0,0,0,0,0,1
14,6584,Tel Aviv Jaffa,5000,11.0,66,0,721,518,1,517,46,1,5,0,0,0,19,0,0,0,0,0,0,0,0,9,84,0,0,0,0,0,348,0,0,0,0,0,0,5
14,6585,Tel Aviv Jaffa,5000,12.0,122,0,619,453,1,452,76,2,7,2,0,0,10,0,0,0,1,0,0,0,0,5,94,0,0,0,1,0,247,0,0,0,0,0,0,7
14,6586,Tel Aviv Jaffa,5000,13.0,63,0,711,364,1,363,41,2,3,0,0,0,9,0,0,0,0,0,0,0,0,42,108,0,0,0,3,0,129,0,0,0,0,0,0,26
