settlement name,settlement ID,Ballot num,BZB,Voters,Rejected,Accepted,אמת,ג,דעם,ום,ז,זי,זך,זנ,זץ,טב,י,יז,ין,יץ,כ,ךק,ל,מחל,מרצ,נ,נז,נך,נץ,נר,ן,ןך,ןנ,פה,ףז,ףי,ףך,ףנ,ףץ,צק,ץ,ץז,ץי,ק,קי,קן,קף,ר,שס
Kiryat Tiv'on,2300,7.0,729,519,2,517,79,0,0,4,6,0,0,0,2,1,0,0,0,0,10,0,1,41,64,6,1,0,2,16,0,0,0,280,0,0,0,0,0,2,0,0,0,1,0,0,0,0,1
Kiryat Tiv'on,2300,8.0,588,440,0,440,61,0,0,2,3,0,0,0,0,6,0,0,0,0,9,0,6,39,28,9,0,0,0,4,0,0,0,272,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kiryat Tiv'on,2300,9.0,647,476,0,476,51,2,0,3,19,0,0,0,0,4,0,0,0,0,27,0,3,93,19,13,3,0,0,11,1,0,0,226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Kiryat Tiv'on,2300,10.0,490,285,2,283,26,6,2,0,4,0,0,0,0,2,1,0,0,0,7,0,10,105,16,4,0,0,0,2,0,0,0,90,0,0,1,0,0,0,0,0,0,2,0,0,0,0,5
Kiryat Tiv'on,2300,11.0,443,341,0,341,64,2,0,1,2,0,0,0,0,2,0,0,0,0,4,0,1,15,31,7,0,0,0,11,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Kiryat Tiv'on,2300,12.0,735,530,1,529,80,9,1,2,8,0,0,0,0,2,0,0,0,0,7,0,2,117,61,8,0,0,0,14,0,0,0,212,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5
Kiryat Tiv'on,2300,13.0,709,492,2,490,60,4,0,2,5,0,0,0,0,6,0,0,0,0,14,0,11,62,38,8,0,0,0,14,0,0,0,260,0,0,0,0,0,0,0,0,0,2,0,0,1,0,3
Kiryat Tiv'on,2300,14.0,539,412,0,412,58,2,0,0,11,0,0,0,0,4,0,0,0,0,10,0,3,48,32,4,0,0,0,11,0,0,0,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Kiryat Tiv'on,2300,15.0,663,499,0,499,72,4,1,5,5,0,0,0,0,12,0,0,0,0,3,0,0,45,62,8,0,0,0,7,0,0,0,273,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Kiryat Tiv'on,2300,16.0,627,432,5,427,60,8,1,3,9,2,0,0,0,4,0,0,0,0,10,0,1,27,64,5,1,0,0,10,0,0,0,220,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
Kiryat Tiv'on,2300,17.0,515,371,1,370,26,2,0,0,10,0,0,0,1,5,0,0,0,0,21,0,1,138,9,5,0,0,0,17,1,0,0,131,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1
Kiryat Tiv'on,2300,19.0,385,236,3,233,23,6,0,2,3,0,0,0,0,6,0,0,0,0,4,0,8,56,22,8,0,0,1,6,0,0,0,82,1,0,1,0,0,1,0,0,0,0,0,0,0,0,3
Kiryat Tiv'on,2300,20.0,461,351,1,350,32,2,0,2,5,0,0,0,0,1,0,0,0,0,11,0,6,43,32,10,0,0,0,7,0,0,0,197,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
Kiryat Tiv'on,2300,21.0,658,501,1,500,61,0,1,2,16,0,0,0,0,3,0,0,0,0,16,0,2,89,36,11,2,0,0,16,0,0,0,245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kiryat Tiv'on,2300,22.0,465,352,0,352,49,3,0,1,3,0,0,0,0,0,0,0,0,0,3,0,1,45,39,3,1,0,0,4,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kiryat Tiv'on,2300,23.0,411,313,2,311,40,1,1,3,6,0,0,0,0,2,0,0,0,0,9,0,0,23,50,9,0,0,0,6,0,0,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kiryat Tiv'on,2300,24.0,652,439,1,438,47,0,0,1,8,0,0,0,1,1,0,0,0,0,16,0,2,70,30,4,0,0,0,9,0,0,0,245,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1
Kiryat Yam,9600,1.0,629,404,3,401,12,2,0,0,11,0,0,0,0,1,0,0,0,0,23,0,22,183,6,13,1,0,0,10,0,0,0,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Kiryat Yam,9600,2.0,639,402,5,397,10,2,0,0,11,0,0,0,0,4,0,0,0,0,31,0,33,180,6,6,0,0,0,11,1,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
Kiryat Yam,9600,3.0,649,375,1,374,5,8,0,0,14,0,0,0,0,3,0,0,0,0,17,0,60,164,0,3,1,0,0,3,1,0,0,71,0,0,0,0,0,2,0,0,0,0,0,0,0,1,21
Kiryat Yam,9600,4.0,654,407,3,404,19,11,0,0,8,0,0,0,0,18,0,0,0,0,22,0,18,166,2,8,0,0,0,14,0,0,0,102,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15
Kiryat Yam,9600,5.0,552,263,2,261,5,3,0,1,9,0,0,0,0,2,0,0,0,0,9,0,64,101,0,4,0,0,0,3,0,0,0,28,0,0,0,1,0,0,0,0,0,0,1,0,0,0,30
Kiryat Yam,9600,6.0,696,289,3,286,2,0,0,0,10,0,0,0,0,1,0,0,0,0,20,0,40,162,2,3,0,0,0,2,1,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
Kiryat Yam,9600,7.0,500,249,3,246,1,4,0,1,7,0,0,0,1,1,0,0,0,0,12,0,43,130,0,0,0,0,0,3,1,0,0,26,0,0,0,0,0,0,0,0,0,2,0,0,1,0,13
Kiryat Yam,9600,8.0,643,325,2,323,1,5,0,0,11,0,0,0,1,11,0,0,0,0,20,0,35,156,0,5,1,0,0,8,0,0,0,51,0,0,0,0,0,0,0,0,0,2,0,0,0,0,16
Kiryat Yam,9600,9.0,675,312,4,308,7,1,0,0,5,0,0,0,0,0,0,0,0,0,10,0,90,135,3,5,0,0,0,2,0,0,0,45,0,0,0,0,0,2,0,0,0,0,0,0,0,1,2
Kiryat Yam,9600,10.0,586,255,3,252,6,1,0,0,14,0,0,0,0,9,0,0,0,0,9,0,35,131,0,4,0,0,1,7,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13
Kiryat Yam,9600,11.0,664,284,3,281,6,3,0,0,8,0,0,0,1,7,0,0,0,0,8,0,36,141,0,4,0,0,0,4,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,1,0,24
Kiryat Yam,9600,12.0,684,345,9,336,5,1,0,0,11,0,0,0,0,9,0,0,0,0,20,0,49,186,0,5,0,0,1,4,2,0,1,32,0,0,0,0,0,1,0,0,0,1,0,0,0,1,7
Kiryat Yam,9600,13.0,595,275,6,269,2,0,0,0,6,0,0,0,0,5,0,0,0,0,13,0,72,121,4,2,0,0,0,2,0,0,0,37,0,0,0,0,0,0,0,0,0,1,1,0,0,0,3
Kiryat Yam,9600,14.0,667,312,4,308,3,5,0,0,8,0,0,0,1,5,0,0,0,0,16,0,72,113,2,2,0,0,0,10,3,0,0,52,0,0,0,0,0,1,0,0,0,2,1,1,0,1,10
Kiryat Yam,9600,15.0,667,376,8,368,2,5,1,0,5,0,0,0,0,1,1,0,0,0,7,0,201,89,4,3,1,0,0,1,2,1,1,26,0,0,2,0,0,0,1,0,0,2,0,0,0,3,9
Kiryat Yam,9600,16.0,626,386,3,383,7,6,1,0,13,1,0,0,0,6,1,0,0,0,16,0,64,174,1,5,0,0,1,5,0,0,0,70,0,0,0,0,0,0,0,0,0,2,0,0,2,2,6
Kiryat Yam,9600,17.0,612,315,2,313,7,2,0,0,9,0,0,0,0,4,0,1,0,0,13,0,42,167,0,5,0,0,0,6,2,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,1,1,10
Kiryat Yam,9600,18.0,580,267,6,261,3,2,0,0,8,0,0,0,0,2,0,0,0,0,14,0,74,95,1,5,0,0,0,1,4,0,0,43,0,1,0,0,0,1,1,0,0,1,1,0,0,0,4
Kiryat Yam,9600,19.0,626,301,2,299,3,1,0,0,3,0,0,0,0,5,0,0,0,0,17,0,130,98,0,3,0,0,1,4,1,0,0,21,0,0,0,0,0,0,0,0,0,1,0,0,0,0,11
Kiryat Yam,9600,20.0,731,440,2,438,10,0,1,0,16,2,0,0,0,2,0,0,0,0,24,0,66,172,3,15,0,0,0,10,0,0,1,110,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5
Kiryat Yam,9600,21.0,612,260,6,254,4,1,0,0,8,0,0,0,0,1,1,0,0,0,16,0,69,102,2,6,0,0,0,3,0,0,0,36,0,0,0,1,0,1,0,0,0,0,0,0,0,0,3
Kiryat Yam,9600,22.0,684,315,10,305,9,0,0,0,7,1,0,0,0,1,0,0,0,0,28,0,66,123,2,9,0,0,0,5,1,0,0,41,1,0,0,0,0,2,0,0,0,0,1,0,0,1,7
Kiryat Yam,9600,23.0,696,482,4,478,15,1,1,0,24,0,0,0,0,2,0,0,0,0,24,0,37,210,8,12,0,0,0,13,0,0,0,117,0,0,0,0,0,0,0,0,0,2,0,0,0,0,12
Kiryat Yam,9600,24.0,732,366,6,360,4,3,1,1,9,0,0,0,0,2,1,0,0,0,23,0,92,125,3,5,0,0,0,4,2,0,1,71,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12
Kiryat Yam,9600,25.0,629,473,0,473,13,0,0,0,15,0,0,0,0,2,0,0,0,0,18,0,14,200,7,17,0,0,0,16,4,0,0,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21
Kiryat Yam,9600,26.0,664,327,9,318,6,2,0,0,8,0,0,0,1,2,0,0,0,0,19,0,68,142,0,7,2,0,0,7,2,0,0,37,1,0,0,0,0,1,0,0,0,0,0,0,0,0,13
Kiryat Yam,9600,27.0,540,239,4,235,2,3,0,0,3,0,1,0,0,1,0,0,0,0,13,0,72,93,2,0,0,0,0,1,4,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
Kiryat Yam,9600,28.0,471,217,0,217,1,1,0,0,6,0,0,0,0,2,0,0,0,0,10,0,70,87,1,2,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
Kiryat Yam,9600,29.0,714,344,8,336,4,1,0,0,15,0,0,0,1,3,0,0,0,0,6,0,63,161,3,8,0,0,0,1,2,0,1,48,0,0,0,0,0,0,1,0,0,1,0,0,0,0,17
Kiryat Yam,9600,30.0,556,231,9,222,3,4,0,0,12,0,0,0,0,3,0,0,1,0,17,1,48,89,2,3,0,0,0,1,4,0,0,25,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8
Kiryat Yam,9600,31.0,573,266,7,259,1,1,0,0,8,1,1,0,0,3,0,0,1,0,13,0,79,106,0,2,0,0,0,7,0,0,0,27,1,0,0,1,0,0,0,0,0,0,0,0,0,0,7
Kiryat Yam,9600,32.0,571,398,1,397,10,0,0,0,4,1,0,0,1,3,0,0,0,0,22,0,24,171,1,7,2,0,0,7,0,0,0,138,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5
Kiryat Yam,9600,33.0,694,426,4,422,10,1,0,0,11,0,0,0,0,9,0,0,0,0,35,0,52,180,4,6,0,0,0,4,4,0,0,94,0,0,0,0,0,1,1,0,0,0,1,0,0,0,9
Kiryat Yam,9600,34.0,584,289,0,289,3,1,0,0,9,0,0,0,0,3,0,0,0,0,10,0,73,112,6,4,0,0,0,5,0,0,0,57,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5
Kiryat Yam,9600,35.0,493,296,6,290,1,1,0,0,19,0,0,0,0,6,0,0,0,0,10,0,76,117,2,3,0,0,0,0,2,0,0,48,0,0,0,0,0,0,1,0,0,0,0,1,0,0,3
Kiryat Yam,9600,36.0,534,365,4,361,7,1,0,0,17,0,0,0,1,0,0,0,0,0,19,0,69,148,3,2,1,0,0,4,6,0,0,74,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8
Kiryat Yam,9600,37.0,546,349,4,345,9,1,0,0,14,0,0,0,2,2,0,0,0,0,21,1,108,135,1,2,0,0,0,1,2,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Kiryat Yam,9600,38.0,643,376,4,372,3,0,0,1,14,0,0,0,0,0,0,0,0,0,16,0,86,166,5,3,0,0,0,2,1,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6
Kiryat Yam,9600,39.0,516,333,1,332,3,1,0,0,18,0,0,0,0,4,0,0,0,0,20,0,87,125,1,2,0,0,0,5,2,0,0,62,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
Kiryat Yam,9600,40.0,565,348,4,344,7,3,0,1,8,0,0,0,0,20,0,0,0,0,17,0,37,144,1,4,1,0,0,12,2,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
Kiryat Yam,9600,41.0,623,381,3,378,10,2,0,0,12,0,0,0,0,2,1,0,0,0,20,0,55,153,5,4,1,0,0,4,0,0,0,95,0,0,0,0,0,0,0,0,0,1,0,2,0,2,9
Kiryat Yam,9600,42.0,714,444,7,437,4,2,1,0,10,1,0,0,0,3,0,0,0,0,34,0,62,161,1,12,0,0,1,9,1,0,0,115,0,0,0,0,0,1,0,0,0,0,1,0,0,0,18
Kiryat Yam,9600,43.0,707,457,2,455,31,2,0,1,5,0,0,0,0,7,0,0,0,0,24,0,30,181,2,9,0,0,1,23,2,0,0,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
Kiryat Yam,9600,44.0,611,350,2,348,14,2,0,0,13,0,0,0,1,6,0,0,0,0,23,0,48,137,1,8,0,0,0,8,0,0,0,76,0,0,0,0,0,0,0,0,0,1,1,0,0,0,9
Kiryat Yam,9600,45.0,626,304,5,299,5,3,0,0,7,0,0,0,0,2,0,0,0,0,12,0,81,121,6,2,0,0,1,0,2,0,0,45,0,0,0,0,0,0,0,0,0,1,0,0,0,0,11
Kiryat Yam,9600,46.0,651,393,4,389,7,0,0,0,11,1,0,0,0,1,0,0,0,0,35,0,59,165,1,6,0,0,0,3,2,0,0,76,1,0,0,0,0,1,0,0,0,0,0,0,0,1,19
Kiryat Yam,9600,47.0,477,276,3,273,5,7,0,0,6,0,0,0,0,6,0,0,1,0,17,0,18,169,1,5,0,0,0,3,1,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
Kiryat Yam,9600,48.0,690,470,3,467,15,0,0,0,14,0,0,0,1,8,1,0,0,0,24,0,44,184,1,10,0,0,0,14,1,0,0,140,0,0,0,0,0,0,0,0,0,2,0,0,0,0,8
Kiryat Yam,9600,49.0,656,386,4,382,12,1,0,0,21,0,0,0,0,1,0,0,0,0,19,0,71,145,5,10,0,0,0,8,0,0,0,79,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9
Kiryat Yam,9600,50.0,746,450,8,442,6,2,0,0,26,0,1,0,0,4,1,0,0,0,30,0,120,156,3,9,0,0,0,5,1,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
Kiryat Yam,9600,51.0,551,326,1,325,7,3,1,0,28,0,0,0,0,0,0,0,0,0,8,0,102,111,3,2,0,0,0,3,2,0,0,53,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
Kiryat Yam,9600,52.0,572,390,2,388,17,0,0,0,16,0,0,0,0,10,0,0,0,0,13,0,52,153,4,10,0,0,0,11,0,0,0,90,0,0,0,0,1,0,0,0,1,0,0,0,0,0,10
Kiryat Yam,9600,53.0,553,367,4,363,17,3,0,0,5,0,0,0,0,2,0,0,0,0,19,0,29,170,3,5,0,0,1,6,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Kiryat Yam,9600,60.0,651,536,4,532,16,0,0,0,20,0,0,0,0,5,0,0,0,0,45,0,26,228,2,13,0,0,0,14,0,0,0,157,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3
Kiryat Yam,9600,61.0,549,454,1,453,16,1,0,0,6,0,0,0,0,4,0,0,0,0,26,0,12,195,4,14,0,0,0,4,0,0,0,161,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9
Kiryat Yam,9600,62.0,671,537,1,536,12,4,0,0,10,0,0,0,0,3,0,0,0,0,49,0,50,211,2,7,0,0,0,12,3,0,0,168,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3
Kiryat Yam,9600,63.0,707,538,2,536,14,1,0,0,17,0,0,0,2,5,0,0,0,0,35,0,30,237,6,11,0,0,0,12,1,0,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Kiryat Yam,9600,64.0,455,330,1,329,4,2,0,0,13,0,0,0,1,3,0,0,0,0,25,0,33,125,4,10,1,0,0,8,0,0,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Kiryat Yam,9600,950.0,604,443,5,438,7,0,0,0,13,0,0,0,1,5,0,0,0,0,28,0,20,172,1,11,1,0,0,12,0,0,0,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
Kiryat Yaarim,1137,1.0,683,456,1,455,2,274,0,0,5,0,0,0,0,37,0,0,0,0,3,0,0,31,0,8,0,0,0,5,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88
Kiryat Yaarim,1137,2.0,561,391,2,389,1,281,0,1,10,0,0,0,0,18,0,0,0,0,3,0,0,17,1,7,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,47
Kiryat Yaarim,1137,3.0,570,397,3,394,3,256,0,0,18,0,0,0,0,32,0,0,0,0,3,0,1,27,0,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49
Kiryat Yaarim,1137,4.0,649,545,5,540,1,400,0,0,2,0,0,0,0,8,0,0,0,0,4,0,0,13,1,1,0,0,0,2,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102
Kiryat Yaarim,1137,5.0,731,614,8,606,0,421,0,0,13,0,0,0,0,16,0,0,0,0,0,0,0,32,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120
Kiryat Motzkin,8200,1.0,678,433,1,432,25,2,0,0,13,0,0,0,1,24,0,0,0,0,19,0,11,120,10,10,0,0,1,10,0,0,0,172,0,0,0,0,0,2,0,0,0,0,0,0,0,0,12
Kiryat Motzkin,8200,2.0,398,277,0,277,10,2,0,0,7,0,0,0,2,10,0,0,0,0,9,0,3,105,4,9,0,0,2,8,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5
Kiryat Motzkin,8200,3.0,643,446,0,446,23,0,0,0,12,0,0,0,0,12,0,0,0,0,18,0,19,128,4,15,0,0,1,10,0,0,0,199,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4
Kiryat Motzkin,8200,4.0,647,334,1,333,21,0,0,0,9,0,0,0,1,4,0,0,0,0,20,0,9,112,6,2,0,0,1,11,1,0,0,129,0,0,0,0,0,0,0,0,1,1,0,0,0,0,5
Kiryat Motzkin,8200,5.0,685,516,1,515,32,1,0,0,11,0,0,0,0,11,0,0,0,0,18,0,10,152,6,11,0,0,0,16,0,0,0,243,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3
Kiryat Motzkin,8200,6.0,534,387,4,383,21,0,0,0,14,1,0,0,0,20,0,0,0,0,24,0,9,109,4,18,1,0,0,13,1,0,0,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
Kiryat Motzkin,8200,7.0,561,334,2,332,8,0,0,0,8,1,0,0,0,4,0,0,0,0,22,1,20,135,1,2,0,0,0,11,0,0,0,111,0,0,0,0,1,1,0,0,0,0,1,0,1,0,4
Kiryat Motzkin,8200,8.0,519,256,3,253,7,0,0,0,7,1,0,0,0,4,0,0,0,0,17,0,22,104,5,5,0,0,0,7,0,0,0,57,0,0,0,0,0,4,0,0,0,2,0,0,0,0,11
Kiryat Motzkin,8200,9.0,685,443,3,440,19,1,1,0,21,0,0,0,0,7,0,0,0,0,38,0,40,139,5,8,0,0,0,9,0,1,0,144,0,0,0,1,1,0,0,0,0,0,0,1,0,0,4
Kiryat Motzkin,8200,10.0,567,406,3,403,23,2,0,1,13,0,0,0,0,10,0,0,0,0,24,0,9,128,7,11,0,0,0,8,0,0,0,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Kiryat Motzkin,8200,11.0,532,335,1,334,14,0,0,0,14,0,0,0,0,13,0,0,0,0,23,0,15,115,5,13,1,0,0,8,0,0,0,104,0,0,0,0,0,1,0,0,0,1,0,0,0,0,7
Kiryat Motzkin,8200,12.0,537,382,2,380,14,1,0,0,13,0,0,0,0,28,0,0,0,0,21,0,6,101,5,7,0,0,0,12,0,0,1,161,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9
Kiryat Motzkin,8200,13.0,508,257,1,256,10,1,0,0,8,0,0,0,0,1,0,0,0,0,23,0,54,93,1,3,0,0,0,5,1,0,0,47,0,0,0,0,1,0,0,0,0,0,0,3,1,0,4
Kiryat Motzkin,8200,14.0,589,391,4,387,20,1,0,0,11,0,0,0,0,5,0,0,0,0,29,0,45,122,8,11,1,0,0,5,0,0,0,123,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5
Kiryat Motzkin,8200,15.0,500,271,1,270,9,2,0,0,8,0,0,0,0,9,0,1,0,0,16,0,27,77,2,4,0,0,0,4,0,0,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
Kiryat Motzkin,8200,16.1,630,357,4,353,10,1,0,0,9,0,0,0,2,2,0,0,0,0,31,0,25,153,6,5,0,0,0,7,2,0,0,83,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16
Kiryat Motzkin,8200,16.2,630,367,6,361,15,3,0,0,12,0,0,0,2,7,0,1,0,0,21,0,65,91,4,6,3,0,0,9,1,0,0,113,0,0,0,0,0,2,0,0,0,0,0,0,0,0,6
Kiryat Motzkin,8200,16.3,630,393,5,388,14,2,0,1,10,0,0,0,1,11,0,0,0,0,28,0,41,154,3,5,0,0,0,9,0,0,0,96,0,0,0,0,0,1,0,0,0,2,0,1,0,0,9
Kiryat Motzkin,8200,16.4,630,366,3,363,14,1,0,0,14,0,0,0,0,4,0,0,0,0,31,0,47,134,2,5,2,0,0,16,2,0,0,84,0,0,0,0,0,0,0,0,0,2,0,0,0,0,5
Kiryat Motzkin,8200,16.5,629,384,1,383,12,1,0,1,14,0,0,0,0,12,0,0,0,0,30,1,57,109,4,10,0,0,2,2,3,0,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
Kiryat Motzkin,8200,17.0,652,374,4,370,21,0,0,0,13,0,0,0,0,6,0,0,0,0,39,0,45,106,7,8,0,0,2,8,0,0,0,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
Kiryat Motzkin,8200,18.0,573,422,2,420,15,1,0,0,19,0,0,0,0,22,0,0,0,0,32,0,10,136,3,16,0,0,0,9,1,0,0,134,0,0,0,0,0,1,0,0,0,1,1,0,0,0,19
Kiryat Motzkin,8200,19.0,741,453,9,444,5,0,1,0,7,0,0,0,0,4,0,0,0,0,36,0,182,123,4,2,0,0,0,3,0,0,0,62,0,1,0,0,0,2,0,0,0,0,0,0,0,0,12
Kiryat Motzkin,8200,20.0,671,375,3,372,9,1,0,0,15,0,0,0,0,11,0,2,0,0,31,0,24,167,5,6,1,0,1,6,1,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18
Kiryat Motzkin,8200,21.0,648,371,3,368,9,3,2,0,9,0,0,0,0,5,0,0,0,0,37,0,67,132,2,7,0,0,0,2,3,0,0,66,0,0,0,0,0,0,1,0,0,3,1,1,4,0,14
Kiryat Motzkin,8200,24.0,568,364,1,363,17,4,0,1,10,0,0,0,1,5,0,0,0,0,25,0,20,106,6,12,0,0,0,13,1,0,0,131,0,0,0,0,0,1,0,0,0,0,1,0,0,0,9
Kiryat Motzkin,8200,25.0,700,374,5,369,7,0,1,0,9,1,1,0,0,4,0,0,0,0,25,0,103,140,1,7,0,0,0,1,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6
Kiryat Motzkin,8200,29.1,633,437,0,437,16,0,0,0,14,0,0,0,1,6,0,0,1,0,43,0,35,176,6,2,0,0,0,9,0,0,0,113,0,0,0,0,0,2,0,0,0,0,1,0,1,0,11
Kiryat Motzkin,8200,29.2,633,447,3,444,22,1,0,1,12,0,0,0,1,3,1,0,0,0,35,0,37,152,2,8,0,0,1,9,0,0,0,147,0,0,0,0,0,0,0,0,0,1,0,1,0,0,10
Kiryat Motzkin,8200,29.3,633,450,5,445,16,0,0,0,14,0,0,0,1,10,0,0,0,0,47,0,40,146,3,9,0,0,0,11,0,0,0,139,0,0,1,0,0,0,0,0,0,1,0,0,0,0,7
Kiryat Motzkin,8200,29.4,633,425,4,421,18,2,1,0,8,0,0,0,0,0,0,0,0,0,44,0,32,143,4,8,1,0,0,18,1,0,0,132,0,0,0,1,0,1,0,0,0,0,0,0,0,0,7
Kiryat Motzkin,8200,29.5,629,444,7,437,26,3,1,1,8,0,1,0,1,5,0,0,0,1,33,0,68,125,2,11,0,0,1,2,0,0,0,142,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5
Kiryat Motzkin,8200,31.0,712,500,3,497,14,1,0,0,15,0,0,0,2,5,0,0,0,0,27,0,8,161,9,16,0,0,0,18,1,0,0,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
Kiryat Motzkin,8200,33.0,749,494,2,492,21,8,0,0,16,2,0,0,2,10,1,0,0,0,32,0,15,171,3,15,0,0,0,19,3,0,0,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
Kiryat Motzkin,8200,34.0,436,309,0,309,11,0,0,0,9,1,0,0,0,8,0,0,0,0,18,0,29,113,6,14,0,0,0,5,1,0,0,84,0,0,1,0,0,1,0,0,0,1,0,0,0,0,7
Kiryat Motzkin,8200,35.0,543,333,0,333,10,1,0,0,14,0,0,0,0,5,0,0,0,0,17,0,14,150,6,7,1,0,0,2,0,0,0,79,0,0,0,1,0,0,0,0,0,0,0,0,0,0,26
Kiryat Motzkin,8200,36.0,418,251,0,251,7,1,0,0,3,0,0,0,1,14,0,0,0,0,21,0,27,100,4,4,0,0,0,6,0,0,0,57,0,0,0,0,0,0,0,0,0,1,0,1,0,0,4
Kiryat Motzkin,8200,37.0,500,340,1,339,20,2,1,0,13,0,0,0,0,4,0,0,0,0,21,0,48,106,2,6,0,0,1,10,2,0,0,94,0,0,0,0,0,0,0,0,0,2,0,0,0,0,7
Kiryat Motzkin,8200,38.0,572,386,2,384,7,0,0,0,13,1,0,0,0,1,0,0,0,0,20,0,45,142,4,8,0,0,0,9,5,0,0,125,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
Kiryat Motzkin,8200,39.0,697,503,1,502,11,3,0,0,13,0,0,0,1,5,0,0,0,0,17,0,63,169,7,12,0,0,0,14,1,0,0,182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Kiryat Motzkin,8200,40.0,682,531,4,527,28,0,0,0,9,0,0,0,0,0,0,0,0,0,34,0,27,171,9,14,0,0,0,19,1,0,0,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
Kiryat Motzkin,8200,43.0,583,382,1,381,16,4,0,0,14,1,0,0,1,8,0,0,0,0,21,0,24,126,6,8,0,0,0,12,0,0,0,132,0,0,0,0,0,0,0,0,0,0,0,0,2,0,6
Kiryat Motzkin,8200,44.0,650,419,6,413,23,2,0,1,13,0,0,0,0,9,1,0,0,0,34,0,11,129,7,13,0,0,2,16,0,0,0,148,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2
